split,scenario,phase,method,horizon,n,nwis,wis_kw,mae_kw,coverage50,coverage80,coverage90,width90_kw,events
validation,irradiance_only,background,quantile_raw,1,362,0.09077953410796795,24.574019883026924,72.89430151445899,0.6629834254143646,0.8591160220994475,0.9281767955801105,140.68284977246597,0
validation,irradiance_only,background,quantile_raw,2,368,0.0954169537963595,25.82936939267452,64.2767049556827,0.5597826086956522,0.8614130434782609,0.9592391304347826,153.91406312261287,0
validation,irradiance_only,background,quantile_raw,3,374,0.11429474311348276,30.939586960819778,95.5090936985983,0.6229946524064172,0.8796791443850267,0.9572192513368984,159.1563378117875,0
validation,irradiance_only,background,quantile_raw,4,380,0.12661671202036395,34.275143943912525,109.82733328947369,0.5868421052631579,0.7842105263157895,0.8947368421052632,151.48554947571571,0
validation,irradiance_only,background,recovery,1,362,0.09077953410796795,24.574019883026924,72.89430151445899,0.6629834254143646,0.8591160220994475,0.9281767955801105,140.68284977246597,0
validation,irradiance_only,background,recovery,2,368,0.0954169537963595,25.82936939267452,64.2767049556827,0.5597826086956522,0.8614130434782609,0.9592391304347826,153.91406312261287,0
validation,irradiance_only,background,recovery,3,374,0.11429474311348276,30.939586960819778,95.5090936985983,0.6229946524064172,0.8796791443850267,0.9572192513368984,159.1563378117875,0
validation,irradiance_only,background,recovery,4,380,0.12652965020168377,34.2515763095958,109.82733328947369,0.5868421052631579,0.7842105263157895,0.9052631578947369,152.29203437252897,0
validation,irradiance_only,background,rolling,1,362,0.09077953410796795,24.574019883026924,72.89430151445899,0.6629834254143646,0.8591160220994475,0.9281767955801105,140.68284977246597,0
validation,irradiance_only,background,rolling,2,368,0.0954169537963595,25.82936939267452,64.2767049556827,0.5597826086956522,0.8614130434782609,0.9592391304347826,153.91406312261287,0
validation,irradiance_only,background,rolling,3,374,0.11429474311348276,30.939586960819778,95.5090936985983,0.6229946524064172,0.8796791443850267,0.9572192513368984,159.1563378117875,0
validation,irradiance_only,background,rolling,4,380,0.1265579761532076,34.259244144673296,109.82733328947369,0.5868421052631579,0.7842105263157895,0.9,151.88215570665415,0
validation,irradiance_only,outage,context,1,48,0.09751003709695401,26.395967042145454,74.41313484789043,0.5416666666666666,0.875,1.0,163.95615130958603,6
validation,irradiance_only,outage,context,2,42,0.09363970270398878,25.348267521969763,55.19868380425513,0.5714285714285714,0.8333333333333334,0.9285714285714286,168.5310964949989,6
validation,irradiance_only,outage,context,3,36,0.10406399474060524,28.170123376281836,78.98308823480214,0.5277777777777778,0.9166666666666666,0.9722222222222222,162.93440529070506,6
validation,irradiance_only,outage,context,4,30,0.10660328934335239,28.85751042524549,88.4908661111111,0.5333333333333333,0.8333333333333334,0.9,136.17850698628402,6
validation,irradiance_only,outage,persistence,1,48,0.0645537258086032,17.47469357638889,27.34957916666667,0.1875,0.7291666666666666,0.8333333333333334,106.30944340277777,6
validation,irradiance_only,outage,persistence,2,42,0.11469283416974721,31.04735020975057,51.180214682539685,0.19047619047619047,0.6666666666666666,0.8095238095238095,184.60385357142857,6
validation,irradiance_only,outage,persistence,3,36,0.15969193348911212,43.228606395502645,74.24631527777778,0.2222222222222222,0.6666666666666666,0.8333333333333334,253.3233402777778,6
validation,irradiance_only,outage,persistence,4,30,0.1900207757078943,51.43862398412698,92.45888944444444,0.2,0.7,0.8333333333333334,302.14552555555554,6
validation,irradiance_only,outage,quantile_raw,1,48,0.09751003702900835,26.39596702375256,74.41313484789043,0.5416666666666666,0.875,1.0,163.95615130958603,6
validation,irradiance_only,outage,quantile_raw,2,42,0.09372920620975608,25.372496120980973,55.19868380425513,0.5714285714285714,0.7857142857142857,0.9047619047619048,168.34352375176354,6
validation,irradiance_only,outage,quantile_raw,3,36,0.10406399474060524,28.170123376281836,78.98308823480214,0.5277777777777778,0.9166666666666666,0.9722222222222222,162.93440529070506,6
validation,irradiance_only,outage,quantile_raw,4,30,0.10621576547880521,28.752607715112568,88.4908661111111,0.5333333333333333,0.8,0.9,133.20351072233933,6
validation,irradiance_only,outage,recovery,1,48,0.09751003702900835,26.39596702375256,74.41313484789043,0.5416666666666666,0.875,1.0,163.95615130958603,6
validation,irradiance_only,outage,recovery,2,42,0.09372920620975608,25.372496120980973,55.19868380425513,0.5714285714285714,0.7857142857142857,0.9047619047619048,168.34352375176354,6
validation,irradiance_only,outage,recovery,3,36,0.10406399474060524,28.170123376281836,78.98308823480214,0.5277777777777778,0.9166666666666666,0.9722222222222222,162.93440529070506,6
validation,irradiance_only,outage,recovery,4,30,0.10626767949762633,28.766660840007447,88.4908661111111,0.5333333333333333,0.8,0.9,134.2088723939812,6
validation,irradiance_only,outage,rolling,1,48,0.09751003702900835,26.39596702375256,74.41313484789043,0.5416666666666666,0.875,1.0,163.95615130958603,6
validation,irradiance_only,outage,rolling,2,42,0.09372920620975608,25.372496120980973,55.19868380425513,0.5714285714285714,0.7857142857142857,0.9047619047619048,168.34352375176354,6
validation,irradiance_only,outage,rolling,3,36,0.10406399474060524,28.170123376281836,78.98308823480214,0.5277777777777778,0.9166666666666666,0.9722222222222222,162.93440529070506,6
validation,irradiance_only,outage,rolling,4,30,0.10625086937016776,28.762110338504407,88.4908661111111,0.5333333333333333,0.8,0.9,133.9677564527076,6
validation,irradiance_only,recovery,context,1,62,0.07639261378722452,20.679480552201678,61.31143201831158,0.6935483870967742,0.9032258064516129,0.967741935483871,125.87121428825976,5
validation,irradiance_only,recovery,context,2,62,0.0844881409996215,22.870939768597538,56.46577274460987,0.6451612903225806,0.8387096774193549,0.9838709677419355,148.28415338671564,5
validation,irradiance_only,recovery,context,3,62,0.10168236927801798,27.525417363559466,81.30807904437269,0.6612903225806451,0.9193548387096774,1.0,154.11288069724,5
validation,irradiance_only,recovery,context,4,62,0.1064738750053891,28.822477963958825,82.76540483870969,0.6774193548387096,0.8548387096774194,0.967741935483871,150.6926441449614,5
validation,irradiance_only,recovery,persistence,1,62,0.06515818824950051,17.638321559139783,28.776010215053763,0.20967741935483872,0.6935483870967742,0.8225806451612904,93.18911666666666,5
validation,irradiance_only,recovery,persistence,2,62,0.10912324595674752,29.539662680491553,50.0393938172043,0.20967741935483872,0.7419354838709677,0.8709677419354839,155.6608870967742,5
validation,irradiance_only,recovery,persistence,3,62,0.13855144158882618,37.50587523809524,65.3672561827957,0.3064516129032258,0.7903225806451613,0.8548387096774194,199.32665430107525,5
validation,irradiance_only,recovery,persistence,4,62,0.15097037113485717,40.867679466205836,75.79977983870967,0.3064516129032258,0.8064516129032258,0.8709677419354839,224.56459865591395,5
validation,irradiance_only,recovery,quantile_raw,1,62,0.07639261378722452,20.679480552201678,61.31143201831158,0.6935483870967742,0.9032258064516129,0.967741935483871,125.87121428825976,5
validation,irradiance_only,recovery,quantile_raw,2,62,0.0844881409996215,22.870939768597538,56.46577274460987,0.6451612903225806,0.8387096774193549,0.9838709677419355,148.28415338671564,5
validation,irradiance_only,recovery,quantile_raw,3,62,0.10167960898271723,27.52467015162155,81.30807904437269,0.6612903225806451,0.9193548387096774,1.0,154.11288069724,5
validation,irradiance_only,recovery,quantile_raw,4,62,0.10636664936866291,28.79345198409705,82.76540483870969,0.6774193548387096,0.8387096774193549,0.967741935483871,148.27011059051281,5
validation,irradiance_only,recovery,recovery,1,62,0.07639261378722452,20.679480552201678,61.31143201831158,0.6935483870967742,0.9032258064516129,0.967741935483871,125.87121428825976,5
validation,irradiance_only,recovery,recovery,2,62,0.0844881409996215,22.870939768597538,56.46577274460987,0.6451612903225806,0.8387096774193549,0.9838709677419355,148.28415338671564,5
validation,irradiance_only,recovery,recovery,3,62,0.10167960898271723,27.52467015162155,81.30807904437269,0.6612903225806451,0.9193548387096774,1.0,154.11288069724,5
validation,irradiance_only,recovery,recovery,4,62,0.10638293971970537,28.79786178212424,82.76540483870969,0.6774193548387096,0.8387096774193549,0.967741935483871,148.6717989352717,5
validation,irradiance_only,recovery,rolling,1,62,0.07639261378722452,20.679480552201678,61.31143201831158,0.6935483870967742,0.9032258064516129,0.967741935483871,125.87121428825976,5
validation,irradiance_only,recovery,rolling,2,62,0.0844881409996215,22.870939768597538,56.46577274460987,0.6451612903225806,0.8387096774193549,0.9838709677419355,148.28415338671564,5
validation,irradiance_only,recovery,rolling,3,62,0.10167960898271723,27.52467015162155,81.30807904437269,0.6612903225806451,0.9193548387096774,1.0,154.11288069724,5
validation,irradiance_only,recovery,rolling,4,62,0.10639486249330966,28.801089276938924,82.76540483870969,0.6774193548387096,0.8387096774193549,0.967741935483871,148.80472108944397,5
validation,joint,background,context,1,362,0.09077953410796795,24.574019883026924,72.89430151445899,0.6629834254143646,0.8591160220994475,0.9281767955801105,140.68284977246597,0
validation,joint,background,context,2,368,0.09541704483986421,25.829394038151236,64.2767049556827,0.5597826086956522,0.8614130434782609,0.9592391304347826,153.91710653094864,0
validation,joint,background,context,3,374,0.11428333016380929,30.93649747534317,95.5090936985983,0.6229946524064172,0.8823529411764706,0.9572192513368984,159.1573963356807,0
validation,joint,background,context,4,380,0.1258740295725844,34.074099805298594,109.82733328947369,0.5868421052631579,0.8236842105263158,0.9342105263157895,153.32950937254614,0
validation,joint,background,persistence,1,362,0.06740881264889852,18.247565584056826,31.931809530386737,0.14917127071823205,0.7016574585635359,0.8784530386740331,108.45108379373849,0
validation,joint,background,persistence,2,368,0.11415445438356275,30.901610801630433,55.23931807065218,0.21467391304347827,0.6983695652173914,0.8532608695652174,174.67719329710144,0
validation,joint,background,persistence,3,374,0.14707005248820154,39.811863208556154,73.04135338680926,0.24331550802139038,0.7085561497326203,0.8582887700534759,215.1954407308378,0
validation,joint,background,persistence,4,380,0.16920850080502328,45.8047411679198,89.0013227631579,0.2789473684210526,0.7289473684210527,0.868421052631579,244.9287979385965,0
validation,joint,background,quantile_raw,1,362,0.09077953410796795,24.574019883026924,72.89430151445899,0.6629834254143646,0.8591160220994475,0.9281767955801105,140.68284977246597,0
validation,joint,background,quantile_raw,2,368,0.0954169537963595,25.82936939267452,64.2767049556827,0.5597826086956522,0.8614130434782609,0.9592391304347826,153.91406312261287,0
validation,joint,background,quantile_raw,3,374,0.11429474311348276,30.939586960819778,95.5090936985983,0.6229946524064172,0.8796791443850267,0.9572192513368984,159.1563378117875,0
validation,joint,background,quantile_raw,4,380,0.12661671202036395,34.275143943912525,109.82733328947369,0.5868421052631579,0.7842105263157895,0.8947368421052632,151.48554947571571,0
validation,joint,background,recovery,1,362,0.09077953410796795,24.574019883026924,72.89430151445899,0.6629834254143646,0.8591160220994475,0.9281767955801105,140.68284977246597,0
validation,joint,background,recovery,2,368,0.0954169537963595,25.82936939267452,64.2767049556827,0.5597826086956522,0.8614130434782609,0.9592391304347826,153.91406312261287,0
validation,joint,background,recovery,3,374,0.11429474311348276,30.939586960819778,95.5090936985983,0.6229946524064172,0.8796791443850267,0.9572192513368984,159.1563378117875,0
validation,joint,background,recovery,4,380,0.12653006449336723,34.25168845835451,109.82733328947369,0.5868421052631579,0.7842105263157895,0.9052631578947369,152.2917738840819,0
validation,joint,background,rolling,1,362,0.09077953410796795,24.574019883026924,72.89430151445899,0.6629834254143646,0.8591160220994475,0.9281767955801105,140.68284977246597,0
validation,joint,background,rolling,2,368,0.0954169537963595,25.82936939267452,64.2767049556827,0.5597826086956522,0.8614130434782609,0.9592391304347826,153.91406312261287,0
validation,joint,background,rolling,3,374,0.11429474311348276,30.939586960819778,95.5090936985983,0.6229946524064172,0.8796791443850267,0.9572192513368984,159.1563378117875,0
validation,joint,background,rolling,4,380,0.12655321291087707,34.257954734974426,109.82733328947369,0.5868421052631579,0.7842105263157895,0.9,151.91967889687885,0
validation,joint,outage,context,1,48,0.08883996678556028,24.048979008851166,38.28024216673165,0.4791666666666667,0.75,0.9375,188.55243671401504,6
validation,joint,outage,context,2,42,0.09526459977532516,25.78812715918052,43.06022182947377,0.6904761904761905,0.8333333333333334,0.9047619047619048,172.181274116505,6
validation,joint,outage,context,3,36,0.08583579500888043,23.23574970890393,37.21033150728979,0.5833333333333334,0.8333333333333334,1.0,158.11327599264692,6
validation,joint,outage,context,4,30,0.11310015255325602,30.616211296166405,88.4908661111111,0.6,0.7666666666666667,0.8333333333333334,138.92083061394,6
validation,joint,outage,persistence,1,48,0.22820502036533738,61.775099012896824,81.71591215277778,0.10416666666666667,0.3541666666666667,0.4583333333333333,103.8635767361111,6
validation,joint,outage,persistence,2,42,0.2013650528109286,54.509519795918365,84.55967738095238,0.11904761904761904,0.5,0.5952380952380952,172.38063888888888,6
validation,joint,outage,persistence,3,36,0.18364963723288438,49.713956798941794,86.27835972222222,0.1388888888888889,0.6111111111111112,0.7777777777777778,219.58434814814817,6
validation,joint,outage,persistence,4,30,0.16219995326637,43.90752734920635,82.70705388888888,0.23333333333333334,0.7666666666666667,0.9,253.4200933333333,6
validation,joint,outage,quantile_raw,1,48,0.08850031574614557,23.957035472481607,38.28024216673165,0.4791666666666667,0.7291666666666666,0.9375,188.17621051192134,6
validation,joint,outage,quantile_raw,2,42,0.09504554251810828,25.72882835965191,43.06022182947377,0.6904761904761905,0.8333333333333334,0.9047619047619048,171.89504090098848,6
validation,joint,outage,quantile_raw,3,36,0.08583159569461508,23.2346129545323,37.21033150728979,0.5833333333333334,0.8333333333333334,1.0,158.11327599264692,6
validation,joint,outage,quantile_raw,4,30,0.11292344765685614,30.568377280710955,88.4908661111111,0.6,0.7666666666666667,0.8333333333333334,134.7365976916132,6
validation,joint,outage,recovery,1,48,0.08850031574614557,23.957035472481607,38.28024216673165,0.4791666666666667,0.7291666666666666,0.9375,188.17621051192134,6
validation,joint,outage,recovery,2,42,0.09504554251810828,25.72882835965191,43.06022182947377,0.6904761904761905,0.8333333333333334,0.9047619047619048,171.89504090098848,6
validation,joint,outage,recovery,3,36,0.08583159569461508,23.2346129545323,37.21033150728979,0.5833333333333334,0.8333333333333334,1.0,158.11327599264692,6
validation,joint,outage,recovery,4,30,0.11293967508812859,30.57277004635641,88.4908661111111,0.6,0.7666666666666667,0.8333333333333334,136.43262094515032,6
validation,joint,outage,rolling,1,48,0.08850031574614557,23.957035472481607,38.28024216673165,0.4791666666666667,0.7291666666666666,0.9375,188.17621051192134,6
validation,joint,outage,rolling,2,42,0.09504554251810828,25.72882835965191,43.06022182947377,0.6904761904761905,0.8333333333333334,0.9047619047619048,171.89504090098848,6
validation,joint,outage,rolling,3,36,0.08583159569461508,23.2346129545323,37.21033150728979,0.5833333333333334,0.8333333333333334,1.0,158.11327599264692,6
validation,joint,outage,rolling,4,30,0.11295761352350175,30.577625980811924,88.4908661111111,0.6,0.7666666666666667,0.8333333333333334,135.5058243289125,6
validation,joint,recovery,context,1,62,0.07639261378722452,20.679480552201678,61.31143201831158,0.6935483870967742,0.9032258064516129,0.967741935483871,125.87121428825976,5
validation,joint,recovery,context,2,62,0.0844881409996215,22.870939768597538,56.46577274460987,0.6451612903225806,0.8387096774193549,0.9838709677419355,148.28415338671564,5
validation,joint,recovery,context,3,62,0.10168304906008066,27.52560138056383,81.30807904437269,0.6612903225806451,0.9193548387096774,1.0,154.11288069724,5
validation,joint,recovery,context,4,62,0.1064891061668682,28.826601039371223,82.76540483870969,0.6774193548387096,0.8548387096774194,0.967741935483871,150.2581123426347,5
validation,joint,recovery,persistence,1,62,0.06245708633871223,16.9071332718894,28.776010215053763,0.24193548387096775,0.7580645161290323,0.9354838709677419,106.70738440860215,5
validation,joint,recovery,persistence,2,62,0.10616118130045732,28.737831778033794,50.0393938172043,0.24193548387096775,0.7903225806451613,0.9032258064516129,170.85690430107528,5
validation,joint,recovery,persistence,3,62,0.1347074506584454,36.46530689324117,65.3672561827957,0.3064516129032258,0.8064516129032258,0.9032258064516129,206.10903440860216,5
validation,joint,recovery,persistence,4,62,0.14720726119970015,39.84900560675883,75.79977983870967,0.3548387096774194,0.8064516129032258,0.8709677419354839,232.18340295698926,5
validation,joint,recovery,quantile_raw,1,62,0.07639261378722452,20.679480552201678,61.31143201831158,0.6935483870967742,0.9032258064516129,0.967741935483871,125.87121428825976,5
validation,joint,recovery,quantile_raw,2,62,0.0844881409996215,22.870939768597538,56.46577274460987,0.6451612903225806,0.8387096774193549,0.9838709677419355,148.28415338671564,5
validation,joint,recovery,quantile_raw,3,62,0.10167960898271723,27.52467015162155,81.30807904437269,0.6612903225806451,0.9193548387096774,1.0,154.11288069724,5
validation,joint,recovery,quantile_raw,4,62,0.10636664936866291,28.79345198409705,82.76540483870969,0.6774193548387096,0.8387096774193549,0.967741935483871,148.27011059051281,5
validation,joint,recovery,recovery,1,62,0.07639261378722452,20.679480552201678,61.31143201831158,0.6935483870967742,0.9032258064516129,0.967741935483871,125.87121428825976,5
validation,joint,recovery,recovery,2,62,0.0844881409996215,22.870939768597538,56.46577274460987,0.6451612903225806,0.8387096774193549,0.9838709677419355,148.28415338671564,5
validation,joint,recovery,recovery,3,62,0.10167960898271723,27.52467015162155,81.30807904437269,0.6612903225806451,0.9193548387096774,1.0,154.11288069724,5
validation,joint,recovery,recovery,4,62,0.10638301371694811,28.79788181317785,82.76540483870969,0.6774193548387096,0.8387096774193549,0.967741935483871,148.6717989352717,5
validation,joint,recovery,rolling,1,62,0.07639261378722452,20.679480552201678,61.31143201831158,0.6935483870967742,0.9032258064516129,0.967741935483871,125.87121428825976,5
validation,joint,recovery,rolling,2,62,0.0844881409996215,22.870939768597538,56.46577274460987,0.6451612903225806,0.8387096774193549,0.9838709677419355,148.28415338671564,5
validation,joint,recovery,rolling,3,62,0.10167960898271723,27.52467015162155,81.30807904437269,0.6612903225806451,0.9193548387096774,1.0,154.11288069724,5
validation,joint,recovery,rolling,4,62,0.10640023453997213,28.802543489970454,82.76540483870969,0.6774193548387096,0.8387096774193549,0.967741935483871,148.906516001651,5
validation,no_backfill,background,context,1,362,0.09100399209208064,24.634780659326232,72.96638900108753,0.643646408839779,0.8535911602209945,0.925414364640884,139.72571931098432,0
validation,no_backfill,background,context,2,368,0.09598026735029715,25.981858371725433,64.92805556362637,0.5516304347826086,0.8396739130434783,0.9483695652173914,152.93822340378864,0
validation,no_backfill,background,context,3,374,0.11459151509593359,31.019923136469217,95.95354267872393,0.6203208556149733,0.8823529411764706,0.946524064171123,158.53637664385744,0
validation,no_backfill,background,context,4,380,0.12634929079814347,34.20275301905744,109.82733328947369,0.5815789473684211,0.8236842105263158,0.9236842105263158,152.84361691052456,0
validation,no_backfill,background,persistence,1,362,0.06995279773215048,18.936222346093135,31.931809530386737,0.10497237569060773,0.6464088397790055,0.8121546961325967,99.64101399631676,0
validation,no_backfill,background,persistence,2,368,0.116782306831801,31.612970459368533,55.23931807065218,0.17391304347826086,0.6657608695652174,0.8097826086956522,164.2300999094203,0
validation,no_backfill,background,persistence,3,374,0.1507692057012213,40.8132239833206,73.04135338680926,0.2192513368983957,0.6844919786096256,0.8288770053475936,209.37034545454546,0
validation,no_backfill,background,persistence,4,380,0.17194531067926558,46.54559560087719,89.0013227631579,0.24736842105263157,0.6947368421052632,0.8526315789473684,239.46400092105262,0
validation,no_backfill,background,quantile_raw,1,362,0.09100162564407603,24.63414006185138,72.96638900108753,0.643646408839779,0.8535911602209945,0.925414364640884,139.72571931098432,0
validation,no_backfill,background,quantile_raw,2,368,0.09598111327084409,25.982087362417495,64.92805556362637,0.5516304347826086,0.8396739130434783,0.9483695652173914,152.9346640664915,0
validation,no_backfill,background,quantile_raw,3,374,0.11460639097885458,31.023950037975933,95.95354267872393,0.6203208556149733,0.8743315508021391,0.946524064171123,158.53390389818233,0
validation,no_backfill,background,quantile_raw,4,380,0.12710764147229744,34.40803854655092,109.82733328947369,0.5815789473684211,0.7763157894736842,0.8789473684210526,150.6100118876186,0
validation,no_backfill,background,recovery,1,362,0.09100162564407603,24.63414006185138,72.96638900108753,0.643646408839779,0.8535911602209945,0.925414364640884,139.72571931098432,0
validation,no_backfill,background,recovery,2,368,0.09598253737286808,25.982472866835387,64.92805556362637,0.5516304347826086,0.8396739130434783,0.9483695652173914,152.9346640664915,0
validation,no_backfill,background,recovery,3,374,0.11460704251142378,31.024126407842413,95.95354267872393,0.6203208556149733,0.8743315508021391,0.946524064171123,158.53390389818233,0
validation,no_backfill,background,recovery,4,380,0.12704421361659918,34.3908686260134,109.82733328947369,0.5815789473684211,0.7789473684210526,0.8868421052631579,151.5831164856864,0
validation,no_backfill,background,rolling,1,362,0.09100162564407603,24.63414006185138,72.96638900108753,0.643646408839779,0.8535911602209945,0.925414364640884,139.72571931098432,0
validation,no_backfill,background,rolling,2,368,0.09598111327084409,25.982087362417495,64.92805556362637,0.5516304347826086,0.8396739130434783,0.9483695652173914,152.9346640664915,0
validation,no_backfill,background,rolling,3,374,0.11460639097885458,31.023950037975933,95.95354267872393,0.6203208556149733,0.8743315508021391,0.946524064171123,158.53390389818233,0
validation,no_backfill,background,rolling,4,380,0.1270320900907519,34.38758678756654,109.82733328947369,0.5815789473684211,0.7763157894736842,0.8894736842105263,151.21376124226612,0
validation,no_backfill,outage,context,1,48,0.0885003158005021,23.95703548719592,38.28024216673165,0.4791666666666667,0.7291666666666666,0.9375,188.17621051192134,6
validation,no_backfill,outage,context,2,42,0.09504554251810828,25.72882835965191,43.06022182947377,0.6904761904761905,0.8333333333333334,0.9047619047619048,171.89504090098848,6
validation,no_backfill,outage,context,3,36,0.08583159569461508,23.2346129545323,37.21033150728979,0.5833333333333334,0.8333333333333334,1.0,158.11327599264692,6
validation,no_backfill,outage,context,4,30,0.11298308791780212,30.58452189934903,88.4908661111111,0.6,0.7666666666666667,0.8333333333333334,136.2585856835598,6
validation,no_backfill,outage,persistence,1,48,0.2331767229361268,63.12093889880953,81.71591215277778,0.10416666666666667,0.3125,0.4375,96.6300763888889,6
validation,no_backfill,outage,persistence,2,42,0.2054504356304768,55.61543292517007,84.55967738095238,0.09523809523809523,0.5,0.5952380952380952,165.217,6
validation,no_backfill,outage,persistence,3,36,0.18751557506699268,50.76046617063492,86.27835972222222,0.1388888888888889,0.6111111111111112,0.7777777777777778,215.18257453703703,6
validation,no_backfill,outage,persistence,4,30,0.1640368997484476,44.40478876190476,82.70705388888888,0.2,0.7333333333333333,0.8333333333333334,249.58211333333335,6
validation,no_backfill,outage,quantile_raw,1,48,0.08850031574614557,23.957035472481607,38.28024216673165,0.4791666666666667,0.7291666666666666,0.9375,188.17621051192134,6
validation,no_backfill,outage,quantile_raw,2,42,0.09504554251810828,25.72882835965191,43.06022182947377,0.6904761904761905,0.8333333333333334,0.9047619047619048,171.89504090098848,6
validation,no_backfill,outage,quantile_raw,3,36,0.08583159569461508,23.2346129545323,37.21033150728979,0.5833333333333334,0.8333333333333334,1.0,158.11327599264692,6
validation,no_backfill,outage,quantile_raw,4,30,0.11292344765685614,30.568377280710955,88.4908661111111,0.6,0.7666666666666667,0.8333333333333334,134.7365976916132,6
validation,no_backfill,outage,recovery,1,48,0.08850031574614557,23.957035472481607,38.28024216673165,0.4791666666666667,0.7291666666666666,0.9375,188.17621051192134,6
validation,no_backfill,outage,recovery,2,42,0.09504554251810828,25.72882835965191,43.06022182947377,0.6904761904761905,0.8333333333333334,0.9047619047619048,171.89504090098848,6
validation,no_backfill,outage,recovery,3,36,0.08583159569461508,23.2346129545323,37.21033150728979,0.5833333333333334,0.8333333333333334,1.0,158.11327599264692,6
validation,no_backfill,outage,recovery,4,30,0.11296920953756744,30.580765021819502,88.4908661111111,0.6,0.7666666666666667,0.8333333333333334,135.60373956921157,6
validation,no_backfill,outage,rolling,1,48,0.08850031574614557,23.957035472481607,38.28024216673165,0.4791666666666667,0.7291666666666666,0.9375,188.17621051192134,6
validation,no_backfill,outage,rolling,2,42,0.09504554251810828,25.72882835965191,43.06022182947377,0.6904761904761905,0.8333333333333334,0.9047619047619048,171.89504090098848,6
validation,no_backfill,outage,rolling,3,36,0.08583159569461508,23.2346129545323,37.21033150728979,0.5833333333333334,0.8333333333333334,1.0,158.11327599264692,6
validation,no_backfill,outage,rolling,4,30,0.11296869547114756,30.580625864039643,88.4908661111111,0.6,0.7666666666666667,0.8333333333333334,135.5939985246212,6
validation,no_backfill,recovery,context,1,62,0.07672365824717162,20.769094287509354,61.33191919628971,0.7096774193548387,0.9032258064516129,0.9838709677419355,127.81760687900751,5
validation,no_backfill,recovery,context,2,62,0.08585908030926288,23.24205303971746,58.70404740877369,0.6290322580645161,0.8548387096774194,0.9838709677419355,146.15861060367084,5
validation,no_backfill,recovery,context,3,62,0.1027547522893824,27.815711444735815,81.3115287867712,0.6612903225806451,0.9032258064516129,1.0,158.97428243535884,5
validation,no_backfill,recovery,context,4,62,0.10769314581496349,29.152534572110614,82.76540483870969,0.6935483870967742,0.9032258064516129,0.9838709677419355,154.43359559934137,5
validation,no_backfill,recovery,persistence,1,62,0.06529331500740244,17.674900372503842,28.776010215053763,0.1935483870967742,0.6935483870967742,0.8387096774193549,94.22810860215053,5
validation,no_backfill,recovery,persistence,2,62,0.1093530003994877,29.60185720814132,50.0393938172043,0.1935483870967742,0.7419354838709677,0.8709677419354839,157.0859072580645,5
validation,no_backfill,recovery,persistence,3,62,0.13921173661106184,37.68461710061444,65.3672561827957,0.2903225806451613,0.7903225806451613,0.8387096774193549,199.594225,5
validation,no_backfill,recovery,persistence,4,62,0.15103658302960352,40.88560302611367,75.79977983870967,0.2903225806451613,0.7903225806451613,0.8709677419354839,225.97995134408603,5
validation,no_backfill,recovery,quantile_raw,1,62,0.07672365824717162,20.769094287509354,61.33191919628971,0.7096774193548387,0.9032258064516129,0.9838709677419355,127.81760687900751,5
validation,no_backfill,recovery,quantile_raw,2,62,0.08585882681026798,23.241984417539545,58.70404740877369,0.6290322580645161,0.8548387096774194,0.9838709677419355,146.15861060367084,5
validation,no_backfill,recovery,quantile_raw,3,62,0.10274575102361384,27.813274802092263,81.3115287867712,0.6612903225806451,0.9032258064516129,1.0,158.97428243535884,5
validation,no_backfill,recovery,quantile_raw,4,62,0.10750672032528445,29.1020691920545,82.76540483870969,0.6935483870967742,0.8870967741935484,0.9838709677419355,152.0371247467067,5
validation,no_backfill,recovery,recovery,1,62,0.07672365824717162,20.769094287509354,61.33191919628971,0.7096774193548387,0.9032258064516129,0.9838709677419355,127.81760687900751,5
validation,no_backfill,recovery,recovery,2,62,0.08586798267957448,23.244462911360806,58.70404740877369,0.6290322580645161,0.8548387096774194,0.9838709677419355,146.1615787277041,5
validation,no_backfill,recovery,recovery,3,62,0.1028205792268845,27.833530796717636,81.3115287867712,0.6612903225806451,0.9032258064516129,1.0,159.103424012047,5
validation,no_backfill,recovery,recovery,4,62,0.10767328842550593,29.147159176784452,82.76540483870969,0.6935483870967742,0.9032258064516129,0.9838709677419355,154.3675606511763,5
validation,no_backfill,recovery,rolling,1,62,0.07672365824717162,20.769094287509354,61.33191919628971,0.7096774193548387,0.9032258064516129,0.9838709677419355,127.81760687900751,5
validation,no_backfill,recovery,rolling,2,62,0.08585882681026798,23.241984417539545,58.70404740877369,0.6290322580645161,0.8548387096774194,0.9838709677419355,146.15861060367084,5
validation,no_backfill,recovery,rolling,3,62,0.10274575102361384,27.813274802092263,81.3115287867712,0.6612903225806451,0.9032258064516129,1.0,158.97428243535884,5
validation,no_backfill,recovery,rolling,4,62,0.1075623221035691,29.117120593436155,82.76540483870969,0.6935483870967742,0.8870967741935484,0.9838709677419355,153.09072284342238,5
validation,pv_first,background,context,1,362,0.09077953410796795,24.574019883026924,72.89430151445899,0.6629834254143646,0.8591160220994475,0.9281767955801105,140.68284977246597,0
validation,pv_first,background,context,2,368,0.09541704483986421,25.829394038151236,64.2767049556827,0.5597826086956522,0.8614130434782609,0.9592391304347826,153.91710653094864,0
validation,pv_first,background,context,3,374,0.11428268784211423,30.936323598860323,95.5090936985983,0.6229946524064172,0.8850267379679144,0.9572192513368984,159.1573963356807,0
