site,case_id,case_group,period,phase,method,horizon,n,nwis,nmae,coverage50,coverage80,coverage90,nwidth90,events
nist,joint_gradual,primary,warmup,recovery_6_24,physical_recovery,2,35,0.049314530225533997,0.07746472164549599,0.5142857142857142,0.8,0.8285714285714286,0.38564637311953864,4
nist,joint_gradual,primary,warmup,recovery_6_24,physical_recovery,3,34,0.06555226848710036,0.11386149200774912,0.38235294117647056,0.6470588235294118,0.7941176470588235,0.46103793269352766,4
nist,joint_gradual,primary,warmup,recovery_6_24,physical_recovery,4,33,0.07500924581235016,0.14266606486665132,0.30303030303030304,0.6363636363636364,0.7272727272727273,0.47697076130793103,4
nist,joint_gradual,primary,warmup,recovery_6_24,previous_day,1,35,0.13239507588539665,0.2189065544355903,0.3142857142857143,0.5428571428571428,0.7714285714285715,0.5409772125178111,4
nist,joint_gradual,primary,warmup,recovery_6_24,previous_day,2,35,0.13396479194278377,0.22298948757190354,0.2857142857142857,0.5428571428571428,0.7428571428571429,0.5391627860749029,4
nist,joint_gradual,primary,warmup,recovery_6_24,previous_day,3,34,0.13583319363689328,0.22886646276537956,0.2647058823529412,0.5294117647058824,0.7647058823529411,0.5456191031602887,4
nist,joint_gradual,primary,warmup,recovery_6_24,previous_day,4,33,0.13844676013659207,0.2354931322833059,0.24242424242424243,0.5151515151515151,0.7575757575757576,0.5490744323545764,4
nist,joint_gradual,primary,warmup,recovery_6_24,raw,1,35,0.028143946082790652,0.04334131059898508,0.4,0.6571428571428571,0.7428571428571429,0.171720484973495,4
nist,joint_gradual,primary,warmup,recovery_6_24,raw,2,35,0.05082119769461191,0.07746472164549599,0.34285714285714286,0.4857142857142857,0.6857142857142857,0.36512682861520424,4
nist,joint_gradual,primary,warmup,recovery_6_24,raw,3,34,0.06845574729852019,0.11386149200774912,0.14705882352941177,0.4117647058823529,0.5588235294117647,0.43524834159358616,4
nist,joint_gradual,primary,warmup,recovery_6_24,raw,4,33,0.07851071616583151,0.14266606486665132,0.06060606060606061,0.2727272727272727,0.5454545454545454,0.4515423672433866,4
nist,joint_gradual,primary,warmup,recovery_6_24,recency,1,35,0.02796648849378705,0.04334131059898508,0.45714285714285713,0.7714285714285715,0.8571428571428571,0.18672745166874666,4
nist,joint_gradual,primary,warmup,recovery_6_24,recency,2,35,0.049852131309609346,0.07746472164549599,0.45714285714285713,0.7142857142857143,0.8,0.37993768734550143,4
nist,joint_gradual,primary,warmup,recovery_6_24,recency,3,34,0.06584334817610549,0.11386149200774912,0.38235294117647056,0.6176470588235294,0.7941176470588235,0.45415017432117466,4
nist,joint_gradual,primary,warmup,recovery_6_24,recency,4,33,0.07572428862918007,0.14266606486665132,0.30303030303030304,0.6060606060606061,0.6666666666666666,0.4694704838844772,4
nist,joint_gradual,primary,warmup,recovery_6_24,rolling,1,35,0.028000012266779027,0.04334131059898508,0.45714285714285713,0.7714285714285715,0.8571428571428571,0.1875635893695864,4
nist,joint_gradual,primary,warmup,recovery_6_24,rolling,2,35,0.04978648741489945,0.07746472164549599,0.4857142857142857,0.7142857142857143,0.8,0.38186913049311394,4
nist,joint_gradual,primary,warmup,recovery_6_24,rolling,3,34,0.06569254114580451,0.11386149200774912,0.4411764705882353,0.6470588235294118,0.7941176470588235,0.456243387844152,4
nist,joint_gradual,primary,warmup,recovery_6_24,rolling,4,33,0.07544734401760074,0.14266606486665132,0.30303030303030304,0.6060606060606061,0.6666666666666666,0.472020225455481,4
nist,joint_gradual,primary,warmup,recovery_6_24,single_imputation,1,35,0.032904763221283294,0.05043607316430596,0.7714285714285715,0.8857142857142857,0.9142857142857143,0.18732925143480594,4
nist,joint_gradual,primary,warmup,recovery_6_24,single_imputation,2,35,0.05124986914193885,0.08541040323856636,0.42857142857142855,0.8285714285714286,0.9142857142857143,0.24163996689692005,4
nist,joint_gradual,primary,warmup,recovery_6_24,single_imputation,3,34,0.07733771523259414,0.12681526700771587,0.29411764705882354,0.6470588235294118,0.7058823529411765,0.2800760521514933,4
nist,joint_gradual,primary,warmup,recovery_6_24,single_imputation,4,33,0.09788361117082556,0.15739133516922207,0.24242424242424243,0.48484848484848486,0.6060606060606061,0.30600817385797807,4
nist,joint_none,primary,evaluation,normal,aci_bounded,1,3103,0.03195379237458846,0.05310542650046845,0.5120850789558492,0.808894618111505,0.9065420560747663,0.2583968789992259,0
nist,joint_none,primary,evaluation,normal,aci_bounded,2,3102,0.04368224149118315,0.07509038621507275,0.5106382978723404,0.8085106382978723,0.9078014184397163,0.3511091539556152,0
nist,joint_none,primary,evaluation,normal,aci_bounded,3,3105,0.05134092505900433,0.09148749903586781,0.4998389694041868,0.8048309178743961,0.9001610305958132,0.3969678282791147,0
nist,joint_none,primary,evaluation,normal,aci_bounded,4,3106,0.05742108546291997,0.10567616672189846,0.4993560849967804,0.8019961365099807,0.901481004507405,0.42246357473410184,0
nist,joint_none,primary,evaluation,normal,carry_forward,1,3103,0.0341010160011251,0.0558727415200466,0.4147599097647438,0.7044795359329681,0.8475668707702224,0.27994934409862854,0
nist,joint_none,primary,evaluation,normal,carry_forward,2,3102,0.045729870521677776,0.07893834416122877,0.4103803997421019,0.6847195357833655,0.8333333333333334,0.335879040255185,0
nist,joint_none,primary,evaluation,normal,carry_forward,3,3105,0.053424818892930694,0.09589781416095548,0.39066022544283413,0.6843800322061192,0.8199677938808374,0.37052372177185144,0
nist,joint_none,primary,evaluation,normal,carry_forward,4,3106,0.05953676013463252,0.11140087044443439,0.3831294269156471,0.6783644558918223,0.8155183515775918,0.38511509727781934,0
nist,joint_none,primary,evaluation,normal,geometric_persistence,1,3103,0.03934995058278636,0.06303802635178776,0.5207863358040606,0.8317757009345794,0.9358685143409604,0.3442321396245077,0
nist,joint_none,primary,evaluation,normal,geometric_persistence,2,3102,0.05940098137496155,0.10085061263147854,0.5177304964539007,0.8349451966473244,0.9290780141843972,0.4673091703979804,0
nist,joint_none,primary,evaluation,normal,geometric_persistence,3,3105,0.07661225780905143,0.1347757813841924,0.5162640901771337,0.8128824476650564,0.9210950080515298,0.5586783785520347,0
nist,joint_none,primary,evaluation,normal,geometric_persistence,4,3106,0.08957031935505115,0.16382667428524295,0.5096587250482936,0.8190598840952994,0.9179008370895042,0.6262044375270704,0
nist,joint_none,primary,evaluation,normal,mask50,1,3103,0.03191731598325463,0.05310542650046845,0.5095069287786014,0.808894618111505,0.9055752497582984,0.25758917691449496,0
nist,joint_none,primary,evaluation,normal,mask50,2,3102,0.043626339516337695,0.07509038621507275,0.513217279174726,0.804642166344294,0.9078014184397163,0.34885531575427636,0
nist,joint_none,primary,evaluation,normal,mask50,3,3105,0.051264225722504636,0.09148749903586781,0.506280193236715,0.8093397745571659,0.900805152979066,0.3955100634692028,0
nist,joint_none,primary,evaluation,normal,mask50,4,3106,0.05735800227709538,0.10567616672189846,0.5025756600128783,0.8077913715389569,0.9005151320025757,0.4191786135548585,0
nist,joint_none,primary,evaluation,normal,mi_recency,1,3103,0.035262317079513654,0.05545152778532195,0.5062842410570416,0.8124395746052208,0.9004189494038027,0.2498048104852217,0
nist,joint_none,primary,evaluation,normal,mi_recency,2,3102,0.048333160681797785,0.07870162683254507,0.5093488072211476,0.8017408123791102,0.9000644745325597,0.3301917071340975,0
nist,joint_none,primary,evaluation,normal,mi_recency,3,3105,0.05703081431079863,0.09475234266508613,0.5066022544283414,0.8009661835748793,0.8972624798711756,0.40067738756686405,0
nist,joint_none,primary,evaluation,normal,mi_recency,4,3106,0.06455947336468605,0.1079483395320763,0.501609787508049,0.8016741790083709,0.9001931745009659,0.44453904415234397,0
nist,joint_none,primary,evaluation,normal,multiple_imputation,1,3103,0.03554211968784609,0.05545152778532195,0.6048984853367708,0.8163067998710924,0.8714147599097647,0.21637674134401833,0
nist,joint_none,primary,evaluation,normal,multiple_imputation,2,3102,0.04905746545098328,0.07870162683254507,0.5293359123146357,0.7585428755641521,0.8368794326241135,0.2697465310576478,0
nist,joint_none,primary,evaluation,normal,multiple_imputation,3,3105,0.05907313961640616,0.09475234266508613,0.4943639291465378,0.7278582930756844,0.8099838969404187,0.30018686688970175,0
nist,joint_none,primary,evaluation,normal,multiple_imputation,4,3106,0.06792112825137676,0.1079483395320763,0.47875080489375405,0.7066967160334836,0.7871860914359304,0.32257238576097497,0
nist,joint_none,primary,evaluation,normal,persistence,1,3103,0.05710676266050647,0.10782196378549813,0.5024170157911698,0.8311311633902675,0.9439252336448598,0.4316128575805365,0
nist,joint_none,primary,evaluation,normal,persistence,2,3102,0.08936686142178758,0.1790048399366735,0.4967762733720181,0.8168923275306254,0.9316569954867827,0.5923068525090882,0
nist,joint_none,primary,evaluation,normal,persistence,3,3105,0.11025768123392035,0.22730310726985423,0.500805152979066,0.8061191626409018,0.9175523349436393,0.6851379472832506,0
nist,joint_none,primary,evaluation,normal,persistence,4,3106,0.12221594418617768,0.2542034959327741,0.5054732775273664,0.8048937540244687,0.9059884095299421,0.7374618900479252,0
nist,joint_none,primary,evaluation,normal,physical,1,3103,0.03186809372254757,0.05310542650046845,0.5185304543989687,0.8153399935546246,0.9104092813406381,0.26141396722028926,0
nist,joint_none,primary,evaluation,normal,physical,2,3102,0.043543474473027345,0.07509038621507275,0.5148291424887169,0.8149580915538363,0.9152159896840748,0.35269252763558706,0
nist,joint_none,primary,evaluation,normal,physical,3,3105,0.05113861178478477,0.09148749903586781,0.5004830917874397,0.8180354267310789,0.9069243156199678,0.4000627964633404,0
nist,joint_none,primary,evaluation,normal,physical,4,3106,0.05722226735715545,0.10567616672189846,0.5119124275595621,0.8110109465550547,0.9066323245331617,0.42366668835170385,0
nist,joint_none,primary,evaluation,normal,physical_availability,1,3103,0.03186674238506264,0.05310542650046845,0.5172413793103449,0.8221076377699001,0.911698356429262,0.26130550479586356,0
nist,joint_none,primary,evaluation,normal,physical_availability,2,3102,0.04356656873057742,0.07509038621507275,0.5170857511283043,0.8120567375886525,0.9165054803352676,0.3518868453805229,0
nist,joint_none,primary,evaluation,normal,physical_availability,3,3105,0.051196236967863476,0.09148749903586781,0.5082125603864734,0.8183574879227054,0.9049919484702094,0.4000980004026856,0
nist,joint_none,primary,evaluation,normal,physical_availability,4,3106,0.05729237670862601,0.10567616672189846,0.51513200257566,0.8122987765614939,0.9063103670315519,0.423661294052001,0
nist,joint_none,primary,evaluation,normal,physical_recovery,1,3103,0.03187298797715514,0.05310542650046845,0.5185304543989687,0.8195294875926523,0.9104092813406381,0.26081823907165846,0
nist,joint_none,primary,evaluation,normal,physical_recovery,2,3102,0.04357754264295835,0.07509038621507275,0.5196647324306899,0.8127014829142488,0.9152159896840748,0.3520985533100023,0
nist,joint_none,primary,evaluation,normal,physical_recovery,3,3105,0.05121417690262035,0.09148749903586781,0.5104669887278583,0.8190016103059581,0.9043478260869565,0.4001468019569548,0
nist,joint_none,primary,evaluation,normal,physical_recovery,4,3106,0.05730732390247401,0.10567616672189846,0.5148100450740503,0.8126207340631036,0.9063103670315519,0.4239226312753974,0
nist,joint_none,primary,evaluation,normal,previous_day,1,3103,0.08785250082746945,0.1453278263509028,0.4885594585884628,0.8050273928456333,0.9123428939735739,0.6284623793967355,0
nist,joint_none,primary,evaluation,normal,previous_day,2,3102,0.0884912279876044,0.14681326909856568,0.4938749194068343,0.8107672469374597,0.9158607350096711,0.6342935936977872,0
nist,joint_none,primary,evaluation,normal,previous_day,3,3105,0.08923775269399142,0.14815947123033046,0.4975845410628019,0.8132045088566827,0.9201288244766506,0.6460488895719949,0
nist,joint_none,primary,evaluation,normal,previous_day,4,3106,0.08972340337551432,0.14883123101546927,0.5,0.81809401159047,0.9243399871217,0.6585056708179401,0
nist,joint_none,primary,evaluation,normal,raw,1,3103,0.032228303231625316,0.05310542650046845,0.3999355462455688,0.6851434096036094,0.8359651949726071,0.23632930215402173,0
nist,joint_none,primary,evaluation,normal,raw,2,3102,0.044026945347482076,0.07509038621507275,0.4019987105093488,0.6744036105738234,0.8346228239845261,0.3248753606847801,0
nist,joint_none,primary,evaluation,normal,raw,3,3105,0.05183014452171195,0.09148749903586781,0.37648953301127214,0.6624798711755233,0.8177133655394525,0.36317983157020567,0
nist,joint_none,primary,evaluation,normal,raw,4,3106,0.05793179547454557,0.10567616672189846,0.3786220218931101,0.6748229233741146,0.8206696716033484,0.38722474950085034,0
nist,joint_none,primary,evaluation,normal,recency,1,3103,0.03192189060992416,0.05310542650046845,0.5159523042217209,0.810183693200129,0.9084756687077022,0.25905351426633894,0
nist,joint_none,primary,evaluation,normal,recency,2,3102,0.043622160214574233,0.07509038621507275,0.5193423597678917,0.811411992263056,0.9107027724049,0.3504633890051474,0
nist,joint_none,primary,evaluation,normal,recency,3,3105,0.051257105789217286,0.09148749903586781,0.5011272141706924,0.8109500805152979,0.9004830917874396,0.3957212895270576,0
nist,joint_none,primary,evaluation,normal,recency,4,3106,0.05733653096947751,0.10567616672189846,0.5051513200257566,0.8029620090148101,0.9018029620090148,0.4196518355106618,0
nist,joint_none,primary,evaluation,normal,rolling,1,3103,0.03194825891490469,0.05310542650046845,0.5107960038672252,0.8098614244279729,0.9081533999355462,0.25876310825671944,0
nist,joint_none,primary,evaluation,normal,rolling,2,3102,0.04367607390998531,0.07509038621507275,0.5177304964539007,0.807865892972276,0.9094132817537073,0.35073384378519284,0
nist,joint_none,primary,evaluation,normal,rolling,3,3105,0.05134055517018416,0.09148749903586781,0.506280193236715,0.8057971014492754,0.9024154589371981,0.3963044750452794,0
nist,joint_none,primary,evaluation,normal,rolling,4,3106,0.05741543622765584,0.10567616672189846,0.504507405022537,0.8003863490019317,0.8998712169993561,0.42013402371451497,0
nist,joint_none,primary,evaluation,normal,single_imputation,1,3103,0.03590475476752666,0.05539395742068943,0.6032871414759909,0.808894618111505,0.8659361907831131,0.21084889849501537,0
nist,joint_none,primary,evaluation,normal,single_imputation,2,3102,0.04945078823391714,0.07875675845501115,0.524822695035461,0.7520954223081883,0.8317214700193424,0.26555105032513093,0
nist,joint_none,primary,evaluation,normal,single_imputation,3,3105,0.059357375240954566,0.0947829690191113,0.49404186795491145,0.7239935587761674,0.8054750402576489,0.29719830425685073,0
nist,joint_none,primary,evaluation,normal,single_imputation,4,3106,0.06813650649355749,0.10789588529524756,0.47971667739858337,0.7028332260141661,0.7852543464262718,0.32043471817488917,0
nist,joint_none,primary,evaluation,outage,aci_bounded,1,299,0.06944484763225982,0.1353540710023759,0.5451505016722408,0.8361204013377926,0.9163879598662207,0.5321466414351844,46
nist,joint_none,primary,evaluation,outage,aci_bounded,2,300,0.06351492207124122,0.12651004839240582,0.5,0.8466666666666667,0.93,0.4640703400646148,46
nist,joint_none,primary,evaluation,outage,aci_bounded,3,297,0.06265365414288863,0.12610294376590342,0.48148148148148145,0.8686868686868687,0.9461279461279462,0.4542535386477883,46
nist,joint_none,primary,evaluation,outage,aci_bounded,4,295,0.06143177492067816,0.1257850319273604,0.5254237288135594,0.864406779661017,0.9389830508474576,0.446351016624846,45
nist,joint_none,primary,evaluation,outage,carry_forward,1,299,0.07489704965229797,0.14618605734807988,0.3277591973244147,0.6521739130434783,0.7725752508361204,0.4283007497063853,46
nist,joint_none,primary,evaluation,outage,carry_forward,2,300,0.069350832436323,0.13364418093102534,0.36,0.6833333333333333,0.83,0.4336062545729279,46
nist,joint_none,primary,evaluation,outage,carry_forward,3,297,0.06800643506688435,0.13874838981833443,0.4006734006734007,0.7205387205387206,0.8451178451178452,0.4249767575619461,46
nist,joint_none,primary,evaluation,outage,carry_forward,4,295,0.06366571941819156,0.1279069258655607,0.4101694915254237,0.7423728813559322,0.8440677966101695,0.4114514808635458,45
nist,joint_none,primary,evaluation,outage,geometric_persistence,1,299,0.17526775565103855,0.248298782544971,0.25752508361204013,0.4280936454849498,0.5919732441471572,0.268272874823584,46
nist,joint_none,primary,evaluation,outage,geometric_persistence,2,300,0.1537718448363171,0.2507673488136248,0.3233333333333333,0.5633333333333334,0.6866666666666666,0.375491100019681,46
nist,joint_none,primary,evaluation,outage,geometric_persistence,3,297,0.13262355581762877,0.2460635784861538,0.4074074074074074,0.6666666666666666,0.7373737373737373,0.47989153947501006,46
nist,joint_none,primary,evaluation,outage,geometric_persistence,4,295,0.11216844517341838,0.22512302723029567,0.48135593220338985,0.7152542372881356,0.8305084745762712,0.5538678555201947,45
nist,joint_none,primary,evaluation,outage,mask50,1,299,0.06939972197465419,0.1353540710023759,0.5451505016722408,0.8461538461538461,0.9264214046822743,0.5331104553927225,46
nist,joint_none,primary,evaluation,outage,mask50,2,300,0.06342944590812825,0.12651004839240582,0.5066666666666667,0.86,0.93,0.46361363794312827,46
nist,joint_none,primary,evaluation,outage,mask50,3,297,0.06254795973074977,0.12610294376590342,0.48484848484848486,0.8754208754208754,0.936026936026936,0.45253524094425335,46
nist,joint_none,primary,evaluation,outage,mask50,4,295,0.06126628656170411,0.1257850319273604,0.5220338983050847,0.8542372881355932,0.9355932203389831,0.4438239167324345,45
nist,joint_none,primary,evaluation,outage,mi_recency,1,299,0.07774787392055751,0.13853183277476466,0.4080267558528428,0.7959866220735786,0.9163879598662207,0.5132399484358668,46
nist,joint_none,primary,evaluation,outage,mi_recency,2,300,0.071947378981156,0.12985898946766902,0.45,0.8333333333333334,0.9266666666666666,0.5106862341487386,46
nist,joint_none,primary,evaluation,outage,mi_recency,3,297,0.07049795371301967,0.12772850469406455,0.4478114478114478,0.8417508417508418,0.9461279461279462,0.5293644640707874,46
nist,joint_none,primary,evaluation,outage,mi_recency,4,295,0.0691247817093184,0.12656506409120577,0.42033898305084744,0.8372881355932204,0.9423728813559322,0.5294336601272803,45
nist,joint_none,primary,evaluation,outage,multiple_imputation,1,299,0.07792956882062987,0.13853183277476466,0.4782608695652174,0.802675585284281,0.8896321070234113,0.4881041600847406,46
nist,joint_none,primary,evaluation,outage,multiple_imputation,2,300,0.0722038072378139,0.12985898946766902,0.47333333333333333,0.8,0.9,0.4582907284698826,46
nist,joint_none,primary,evaluation,outage,multiple_imputation,3,297,0.07124558558066622,0.12772850469406455,0.46464646464646464,0.7474747474747475,0.8821548821548821,0.43657526988642825,46
nist,joint_none,primary,evaluation,outage,multiple_imputation,4,295,0.07071064490561764,0.12656506409120577,0.423728813559322,0.6983050847457627,0.8576271186440678,0.4096593936725887,45
