measured_on,metric_id,value,reason,source_year
2017-01-04 21:27:29,3022,98626.25,off_quarter_hour_grid,2017
2017-01-05 21:30:24,3015,0.02,off_quarter_hour_grid,2017
2017-01-05 21:30:24,3018,0.0,off_quarter_hour_grid,2017
2017-01-05 21:30:24,3022,98626.469,off_quarter_hour_grid,2017
2017-01-07 01:15:24,3018,0.0,off_quarter_hour_grid,2017
2017-01-07 01:15:24,3022,98626.75,off_quarter_hour_grid,2017
2017-01-07 01:15:24,3015,0.02,off_quarter_hour_grid,2017
2017-01-09 21:15:24,3015,0.02,off_quarter_hour_grid,2017
2017-01-09 21:15:24,3018,0.0,off_quarter_hour_grid,2017
2017-01-09 21:15:24,3022,98627.305,off_quarter_hour_grid,2017
2017-10-10 00:30:24,3015,0.02,off_quarter_hour_grid,2017
2017-10-10 01:45:24,3018,1.484,off_quarter_hour_grid,2017
2017-10-10 01:45:24,3022,112291.586,off_quarter_hour_grid,2017
2017-10-10 16:51:29,3022,112343.305,off_quarter_hour_grid,2017
2017-10-10 16:51:28,3018,4.189,off_quarter_hour_grid,2017
2017-10-10 00:30:24,3018,5.76,off_quarter_hour_grid,2017
2017-10-10 00:30:24,3022,112291.57,off_quarter_hour_grid,2017
2017-10-10 01:45:24,3015,0.02,off_quarter_hour_grid,2017
2017-10-10 16:51:29,3015,0.02,off_quarter_hour_grid,2017
2017-10-11 04:46:28,3018,0.0,off_quarter_hour_grid,2017
2017-10-12 19:30:24,3018,0.785,off_quarter_hour_grid,2017
2017-10-12 19:30:24,3015,0.0,off_quarter_hour_grid,2017
2017-10-12 19:30:24,3022,112506.727,off_quarter_hour_grid,2017
2017-10-14 20:26:58,3018,6.109,off_quarter_hour_grid,2017
2017-10-15 06:15:24,3018,8.988,off_quarter_hour_grid,2017
2017-10-15 06:15:24,3022,112606.672,off_quarter_hour_grid,2017
2017-10-15 06:15:24,3015,0.0,off_quarter_hour_grid,2017
2017-10-17 12:27:03,3018,627.004,off_quarter_hour_grid,2017
2017-10-02 21:08:57,3018,0.0,off_quarter_hour_grid,2017
2017-10-25 19:00:24,3018,0.0,off_quarter_hour_grid,2017
2017-10-25 19:00:24,3022,113128.406,off_quarter_hour_grid,2017
2017-10-25 19:00:24,3015,0.0,off_quarter_hour_grid,2017
2017-10-26 09:30:24,3018,110.129,off_quarter_hour_grid,2017
2017-10-26 09:30:24,3022,113129.648,off_quarter_hour_grid,2017
2017-10-26 09:30:24,3015,1.7,off_quarter_hour_grid,2017
2017-10-31 21:24:11,3018,0.698,off_quarter_hour_grid,2017
2017-10-31 23:55:16,3018,0.0,off_quarter_hour_grid,2017
2017-10-04 16:09:51,3018,25.656,off_quarter_hour_grid,2017
2017-10-05 01:30:24,3018,4.276,off_quarter_hour_grid,2017
2017-10-05 01:30:24,3022,112084.688,off_quarter_hour_grid,2017
2017-10-05 01:30:24,3015,0.0,off_quarter_hour_grid,2017
2017-10-06 20:29:57,3018,0.524,off_quarter_hour_grid,2017
2017-10-08 18:45:24,3015,0.02,off_quarter_hour_grid,2017
2017-10-08 18:45:24,3018,1.047,off_quarter_hour_grid,2017
2017-10-08 03:15:24,3015,0.02,off_quarter_hour_grid,2017
2017-10-08 18:56:50,3018,4.887,off_quarter_hour_grid,2017
2017-10-08 03:15:24,3018,0.0,off_quarter_hour_grid,2017
2017-10-08 03:15:24,3022,112254.75,off_quarter_hour_grid,2017
2017-10-08 18:45:24,3022,112274.406,off_quarter_hour_grid,2017
2017-11-14 21:30:24,3015,0.0,off_quarter_hour_grid,2017
2017-11-14 21:30:24,3018,0.0,off_quarter_hour_grid,2017
2017-11-14 21:30:24,3022,113703.227,off_quarter_hour_grid,2017
2017-11-17 23:11:38,3018,2.356,off_quarter_hour_grid,2017
2017-11-23 10:45:24,3015,0.94,off_quarter_hour_grid,2017
2017-11-23 10:45:24,3018,137.618,off_quarter_hour_grid,2017
2017-11-23 10:45:24,3022,113847.367,off_quarter_hour_grid,2017
2017-11-27 18:15:24,3015,0.0,off_quarter_hour_grid,2017
2017-11-27 18:15:24,3018,2.356,off_quarter_hour_grid,2017
2017-11-27 18:15:24,3022,113893.867,off_quarter_hour_grid,2017
2017-11-29 13:00:24,3018,157.165,off_quarter_hour_grid,2017
2017-11-29 13:00:24,3022,113918.406,off_quarter_hour_grid,2017
2017-11-29 13:00:24,3015,2.84,off_quarter_hour_grid,2017
2017-11-03 02:00:24,3018,0.0,off_quarter_hour_grid,2017
2017-11-03 02:00:24,3022,113350.008,off_quarter_hour_grid,2017
2017-11-03 02:00:24,3015,0.02,off_quarter_hour_grid,2017
2017-11-04 23:15:24,3018,0.0,off_quarter_hour_grid,2017
2017-11-04 23:15:24,3022,113393.047,off_quarter_hour_grid,2017
2017-11-04 23:15:24,3015,0.0,off_quarter_hour_grid,2017
2017-11-08 13:00:24,3018,376.813,off_quarter_hour_grid,2017
2017-11-08 13:00:24,3022,113475.672,off_quarter_hour_grid,2017
2017-11-08 13:00:24,3015,8.8,off_quarter_hour_grid,2017
2017-12-01 20:15:24,3015,0.0,off_quarter_hour_grid,2017
2017-12-01 20:15:24,3018,2.443,off_quarter_hour_grid,2017
2017-12-01 20:15:24,3022,113957.469,off_quarter_hour_grid,2017
2017-12-10 00:15:24,3015,0.0,off_quarter_hour_grid,2017
2017-12-10 00:15:24,3018,2.793,off_quarter_hour_grid,2017
2017-12-10 00:15:24,3022,114085.789,off_quarter_hour_grid,2017
2017-12-13 09:30:12,3018,53.407,off_quarter_hour_grid,2017
2017-12-13 09:30:12,3022,114086.367,off_quarter_hour_grid,2017
2017-12-13 09:30:12,3015,0.0,off_quarter_hour_grid,2017
2017-12-18 07:45:18,3015,0.0,off_quarter_hour_grid,2017
2017-12-18 07:45:18,3018,19.984,off_quarter_hour_grid,2017
2017-12-18 07:45:18,3022,114087.125,off_quarter_hour_grid,2017
2017-12-19 21:30:12,3015,0.0,off_quarter_hour_grid,2017
2017-12-19 21:30:12,3018,0.0,off_quarter_hour_grid,2017
2017-12-19 21:30:12,3022,114087.352,off_quarter_hour_grid,2017
2017-12-20 12:12:43,3022,114087.469,off_quarter_hour_grid,2017
2017-12-20 12:12:43,3015,0.0,off_quarter_hour_grid,2017
2017-12-21 15:27:52,3015,0.0,off_quarter_hour_grid,2017
2017-12-21 09:42:16,3018,259.266,off_quarter_hour_grid,2017
2017-12-21 15:27:52,3018,11.083,off_quarter_hour_grid,2017
2017-12-21 15:27:52,3022,114087.625,off_quarter_hour_grid,2017
2017-12-23 12:15:24,3018,44.418,off_quarter_hour_grid,2017
2017-12-23 12:15:24,3022,114087.891,off_quarter_hour_grid,2017
2017-12-23 12:15:24,3015,0.0,off_quarter_hour_grid,2017
2017-12-27 15:45:24,3018,9.425,off_quarter_hour_grid,2017
2017-12-27 15:45:24,3022,114088.547,off_quarter_hour_grid,2017
2017-12-27 15:45:24,3015,0.0,off_quarter_hour_grid,2017
2017-12-28 18:44:57,3018,3.229,off_quarter_hour_grid,2017
2017-12-31 03:00:24,3018,0.0,off_quarter_hour_grid,2017
2017-12-31 03:00:24,3015,0.0,off_quarter_hour_grid,2017
2017-12-31 03:00:24,3022,114089.125,off_quarter_hour_grid,2017
2017-12-04 01:12:29,3015,0.0,off_quarter_hour_grid,2017
2017-12-04 01:12:29,3018,2.88,off_quarter_hour_grid,2017
2017-12-04 01:12:29,3022,113981.086,off_quarter_hour_grid,2017
2017-12-05 21:30:24,3018,0.0,off_quarter_hour_grid,2017
2017-12-05 21:30:24,3022,114017.148,off_quarter_hour_grid,2017
2017-12-05 21:30:24,3015,0.02,off_quarter_hour_grid,2017
2017-02-01 21:26:27,3018,0.0,off_quarter_hour_grid,2017
2017-02-12 21:15:24,3015,0.0,off_quarter_hour_grid,2017
2017-02-12 21:15:24,3018,0.0,off_quarter_hour_grid,2017
2017-02-12 21:15:24,3022,98635.984,off_quarter_hour_grid,2017
2017-02-14 21:15:24,3018,1.92,off_quarter_hour_grid,2017
2017-02-14 21:15:24,3022,98636.289,off_quarter_hour_grid,2017
2017-02-14 21:15:24,3015,0.02,off_quarter_hour_grid,2017
2017-02-15 21:26:57,3018,0.0,off_quarter_hour_grid,2017
2017-02-16 21:15:24,3015,0.02,off_quarter_hour_grid,2017
2017-02-16 21:15:24,3018,1.222,off_quarter_hour_grid,2017
2017-02-16 21:15:24,3022,98636.648,off_quarter_hour_grid,2017
2017-02-17 21:23:29,3018,0.698,off_quarter_hour_grid,2017
2017-02-17 21:23:29,3022,98636.828,off_quarter_hour_grid,2017
2017-02-17 21:23:29,3015,0.02,off_quarter_hour_grid,2017
2017-02-18 21:15:24,3015,0.02,off_quarter_hour_grid,2017
2017-02-18 21:42:57,3018,0.0,off_quarter_hour_grid,2017
2017-02-18 21:15:24,3018,2.443,off_quarter_hour_grid,2017
2017-02-18 21:15:24,3022,98637.008,off_quarter_hour_grid,2017
2017-02-19 21:24:02,3018,1.571,off_quarter_hour_grid,2017
2017-02-02 21:26:31,3018,4.014,off_quarter_hour_grid,2017
2017-02-20 21:15:24,3015,0.0,off_quarter_hour_grid,2017
2017-02-20 21:15:24,3018,0.0,off_quarter_hour_grid,2017
2017-02-20 21:15:24,3022,98637.391,off_quarter_hour_grid,2017
2017-02-21 17:45:24,3018,0.0,off_quarter_hour_grid,2017
2017-02-21 17:45:24,3022,98637.523,off_quarter_hour_grid,2017
2017-02-21 17:45:24,3015,0.0,off_quarter_hour_grid,2017
2017-02-22 21:15:24,3018,0.0,off_quarter_hour_grid,2017
2017-02-22 21:15:24,3022,98637.727,off_quarter_hour_grid,2017
2017-02-22 21:15:24,3015,0.0,off_quarter_hour_grid,2017
2017-02-23 21:22:57,3018,0.0,off_quarter_hour_grid,2017
2017-02-25 21:15:24,3018,0.0,off_quarter_hour_grid,2017
2017-02-25 21:15:24,3022,98644.086,off_quarter_hour_grid,2017
2017-02-25 21:15:24,3015,0.02,off_quarter_hour_grid,2017
2017-02-26 21:23:01,3018,2.793,off_quarter_hour_grid,2017
2017-02-26 02:26:57,3018,2.182,off_quarter_hour_grid,2017
2017-02-27 21:24:38,3022,98729.305,off_quarter_hour_grid,2017
2017-02-27 21:24:38,3015,0.0,off_quarter_hour_grid,2017
2017-02-28 21:15:24,3018,1.396,off_quarter_hour_grid,2017
2017-02-28 21:15:24,3022,98798.484,off_quarter_hour_grid,2017
2017-02-28 21:15:24,3015,0.0,off_quarter_hour_grid,2017
2017-02-03 21:28:08,3022,98634.445,off_quarter_hour_grid,2017
2017-02-03 21:28:08,3015,0.0,off_quarter_hour_grid,2017
2017-02-04 17:00:24,3018,0.785,off_quarter_hour_grid,2017
2017-02-04 17:00:24,3022,98634.57,off_quarter_hour_grid,2017
2017-02-04 17:00:24,3015,0.0,off_quarter_hour_grid,2017
2017-02-04 21:23:58,3018,0.0,off_quarter_hour_grid,2017
2017-02-06 06:10:05,3018,0.0,off_quarter_hour_grid,2017
2017-02-06 21:23:13,3018,0.0,off_quarter_hour_grid,2017
2017-02-06 14:09:09,3018,202.456,off_quarter_hour_grid,2017
2017-02-07 08:15:24,3018,195.824,off_quarter_hour_grid,2017
2017-02-07 08:15:24,3022,98635.008,off_quarter_hour_grid,2017
2017-02-07 08:15:24,3015,0.0,off_quarter_hour_grid,2017
2017-02-07 21:15:24,3018,0.0,off_quarter_hour_grid,2017
2017-02-07 21:15:24,3022,98635.109,off_quarter_hour_grid,2017
2017-02-07 21:15:24,3015,0.0,off_quarter_hour_grid,2017
2017-02-08 21:15:24,3018,4.101,off_quarter_hour_grid,2017
2017-02-08 21:15:24,3022,98635.289,off_quarter_hour_grid,2017
2017-02-08 21:15:24,3015,0.02,off_quarter_hour_grid,2017
2017-02-09 21:27:58,3018,0.0,off_quarter_hour_grid,2017
2017-03-01 21:15:12,3015,0.0,off_quarter_hour_grid,2017
2017-03-01 21:15:12,3018,1.92,off_quarter_hour_grid,2017
2017-03-01 21:15:12,3022,98803.664,off_quarter_hour_grid,2017
2017-03-10 21:15:24,3018,1.571,off_quarter_hour_grid,2017
2017-03-10 21:15:24,3022,99415.969,off_quarter_hour_grid,2017
2017-03-10 21:15:24,3015,0.0,off_quarter_hour_grid,2017
2017-03-12 21:25:01,3022,99574.984,off_quarter_hour_grid,2017
2017-03-12 21:25:01,3015,0.02,off_quarter_hour_grid,2017
2017-03-14 21:25:39,3018,0.785,off_quarter_hour_grid,2017
2017-03-15 21:24:05,3015,0.0,off_quarter_hour_grid,2017
2017-03-15 21:24:05,3022,99711.789,off_quarter_hour_grid,2017
2017-03-16 08:45:24,3018,352.815,off_quarter_hour_grid,2017
2017-03-16 08:45:24,3022,99712.227,off_quarter_hour_grid,2017
2017-03-16 21:15:24,3015,0.0,off_quarter_hour_grid,2017
2017-03-16 08:45:24,3015,0.52,off_quarter_hour_grid,2017
2017-03-16 21:15:24,3018,8.29,off_quarter_hour_grid,2017
2017-03-16 21:15:24,3022,99736.25,off_quarter_hour_grid,2017
2017-03-17 21:15:24,3018,1.745,off_quarter_hour_grid,2017
2017-03-17 21:15:24,3022,99754.945,off_quarter_hour_grid,2017
2017-03-17 21:15:24,3015,0.0,off_quarter_hour_grid,2017
2017-03-18 21:15:24,3015,0.0,off_quarter_hour_grid,2017
2017-03-18 21:30:24,3015,0.0,off_quarter_hour_grid,2017
2017-03-18 21:15:24,3018,0.524,off_quarter_hour_grid,2017
2017-03-18 21:15:24,3022,99793.164,off_quarter_hour_grid,2017
2017-03-18 21:30:24,3018,2.443,off_quarter_hour_grid,2017
2017-03-18 21:30:24,3022,99793.164,off_quarter_hour_grid,2017
2017-03-19 01:00:24,3018,0.0,off_quarter_hour_grid,2017
2017-03-19 01:00:24,3022,99793.164,off_quarter_hour_grid,2017
2017-03-19 01:00:24,3015,0.0,off_quarter_hour_grid,2017
2017-03-19 21:15:24,3018,0.785,off_quarter_hour_grid,2017
2017-03-19 21:15:24,3022,99844.406,off_quarter_hour_grid,2017
2017-03-19 21:15:24,3015,0.0,off_quarter_hour_grid,2017
2017-03-24 21:30:24,3015,0.0,off_quarter_hour_grid,2017
2017-03-24 21:30:24,3018,0.0,off_quarter_hour_grid,2017
2017-03-24 21:30:24,3022,100080.148,off_quarter_hour_grid,2017
2017-03-25 21:30:24,3018,0.0,off_quarter_hour_grid,2017
2017-03-25 21:30:24,3022,100135.266,off_quarter_hour_grid,2017
2017-03-25 06:45:24,3015,0.5,off_quarter_hour_grid,2017
2017-03-25 06:45:24,3018,64.664,off_quarter_hour_grid,2017
2017-03-25 06:45:24,3022,100080.523,off_quarter_hour_grid,2017
2017-03-25 21:30:24,3015,0.0,off_quarter_hour_grid,2017
2017-03-26 03:54:58,3018,2.618,off_quarter_hour_grid,2017
2017-03-27 20:15:24,3015,0.0,off_quarter_hour_grid,2017
2017-03-27 20:15:24,3018,0.0,off_quarter_hour_grid,2017
2017-03-27 20:15:24,3022,100199.57,off_quarter_hour_grid,2017
2017-03-29 20:15:24,3022,100199.469,off_quarter_hour_grid,2017
2017-03-29 20:15:24,3015,0.0,off_quarter_hour_grid,2017
2017-03-29 20:15:24,3018,0.262,off_quarter_hour_grid,2017
2017-03-03 21:15:24,3015,0.02,off_quarter_hour_grid,2017
2017-03-03 21:15:24,3018,0.0,off_quarter_hour_grid,2017
2017-03-03 21:15:24,3022,98939.328,off_quarter_hour_grid,2017
2017-03-30 20:23:39,3022,100204.328,off_quarter_hour_grid,2017
2017-03-30 20:23:39,3018,4.276,off_quarter_hour_grid,2017
2017-03-30 20:23:39,3015,0.0,off_quarter_hour_grid,2017
2017-03-31 20:30:12,3018,1.484,off_quarter_hour_grid,2017
2017-03-31 20:30:12,3022,100251.75,off_quarter_hour_grid,2017
2017-03-31 20:53:46,3018,0.0,off_quarter_hour_grid,2017
2017-03-31 20:30:12,3015,0.0,off_quarter_hour_grid,2017
2017-03-04 21:15:24,3015,-0.22,off_quarter_hour_grid,2017
2017-03-04 21:15:24,3018,0.96,off_quarter_hour_grid,2017
2017-03-04 21:15:24,3022,99020.305,off_quarter_hour_grid,2017
2017-03-05 22:00:12,3015,0.0,off_quarter_hour_grid,2017
2017-03-05 22:00:12,3018,2.182,off_quarter_hour_grid,2017
2017-03-05 22:00:12,3022,99120.508,off_quarter_hour_grid,2017
2017-03-06 04:15:24,3018,4.101,off_quarter_hour_grid,2017
2017-03-06 04:15:24,3015,0.0,off_quarter_hour_grid,2017
2017-03-06 04:15:24,3022,99120.547,off_quarter_hour_grid,2017
2017-03-06 21:15:24,3018,2.356,off_quarter_hour_grid,2017
2017-03-06 21:15:24,3022,99218.945,off_quarter_hour_grid,2017
2017-03-06 21:15:24,3015,0.0,off_quarter_hour_grid,2017
2017-03-07 21:24:58,3018,0.0,off_quarter_hour_grid,2017
2017-03-08 21:24:03,3018,0.175,off_quarter_hour_grid,2017
2017-04-01 09:30:24,3018,416.868,off_quarter_hour_grid,2017
2017-04-01 09:30:24,3022,100260.75,off_quarter_hour_grid,2017
2017-04-01 09:30:24,3015,4.48,off_quarter_hour_grid,2017
2017-04-10 01:45:24,3018,0.262,off_quarter_hour_grid,2017
2017-04-10 01:45:24,3022,100595.844,off_quarter_hour_grid,2017
2017-04-10 20:15:24,3015,0.0,off_quarter_hour_grid,2017
2017-04-10 01:45:24,3015,0.0,off_quarter_hour_grid,2017
2017-04-10 20:15:24,3018,0.436,off_quarter_hour_grid,2017
2017-04-10 20:15:24,3022,100653.969,off_quarter_hour_grid,2017
2017-04-12 20:15:24,3018,4.8,off_quarter_hour_grid,2017
2017-04-12 20:15:24,3022,100689.688,off_quarter_hour_grid,2017
2017-04-12 08:30:24,3018,108.122,off_quarter_hour_grid,2017
2017-04-12 08:30:24,3022,100674.805,off_quarter_hour_grid,2017
2017-04-12 08:30:24,3015,1.0,off_quarter_hour_grid,2017
2017-04-12 20:15:24,3015,0.0,off_quarter_hour_grid,2017
2017-04-13 08:26:35,3015,2.24,off_quarter_hour_grid,2017
2017-04-13 20:15:24,3018,1.92,off_quarter_hour_grid,2017
2017-04-13 20:15:24,3022,100717.891,off_quarter_hour_grid,2017
2017-04-13 20:15:24,3015,0.0,off_quarter_hour_grid,2017
2017-04-13 01:13:58,3018,0.0,off_quarter_hour_grid,2017
2017-04-13 08:26:35,3018,217.64,off_quarter_hour_grid,2017
2017-04-13 08:26:35,3022,100692.93,off_quarter_hour_grid,2017
2017-04-14 20:23:57,3018,1.92,off_quarter_hour_grid,2017
2017-04-16 20:15:24,3018,0.0,off_quarter_hour_grid,2017
2017-04-16 20:15:24,3022,100863.445,off_quarter_hour_grid,2017
2017-04-16 10:25:47,3018,248.969,off_quarter_hour_grid,2017
2017-04-16 20:15:24,3015,0.0,off_quarter_hour_grid,2017
2017-04-16 01:45:12,3015,0.02,off_quarter_hour_grid,2017
2017-04-16 01:45:12,3018,1.484,off_quarter_hour_grid,2017
2017-04-16 01:45:12,3022,100848.508,off_quarter_hour_grid,2017
2017-04-17 20:30:24,3018,0.0,off_quarter_hour_grid,2017
2017-04-17 20:30:24,3022,100873.891,off_quarter_hour_grid,2017
2017-04-17 06:45:24,3018,29.845,off_quarter_hour_grid,2017
2017-04-17 06:45:24,3022,100863.688,off_quarter_hour_grid,2017
2017-04-17 20:30:24,3015,0.0,off_quarter_hour_grid,2017
2017-04-17 06:45:24,3015,0.1,off_quarter_hour_grid,2017
2017-04-19 09:45:24,3018,296.354,off_quarter_hour_grid,2017
2017-04-19 09:45:24,3022,100922.391,off_quarter_hour_grid,2017
2017-04-19 20:15:12,3015,0.0,off_quarter_hour_grid,2017
2017-04-19 20:15:12,3018,0.0,off_quarter_hour_grid,2017
2017-04-19 20:15:12,3022,100962.664,off_quarter_hour_grid,2017
2017-04-19 09:45:24,3015,3.32,off_quarter_hour_grid,2017
2017-04-02 20:30:24,3018,0.0,off_quarter_hour_grid,2017
2017-04-02 20:30:24,3022,100338.148,off_quarter_hour_grid,2017
2017-04-02 12:45:24,3018,781.551,off_quarter_hour_grid,2017
2017-04-02 12:45:24,3022,100324.75,off_quarter_hour_grid,2017
2017-04-02 12:45:24,3015,8.38,off_quarter_hour_grid,2017
2017-04-02 20:30:24,3015,0.0,off_quarter_hour_grid,2017
2017-04-20 20:15:24,3018,0.0,off_quarter_hour_grid,2017
2017-04-20 20:15:24,3022,100967.445,off_quarter_hour_grid,2017
2017-04-20 20:15:24,3015,0.0,off_quarter_hour_grid,2017
2017-04-21 20:15:24,3018,1.484,off_quarter_hour_grid,2017
2017-04-21 20:15:24,3022,100995.188,off_quarter_hour_grid,2017
2017-04-21 20:15:24,3015,0.0,off_quarter_hour_grid,2017
2017-04-22 03:00:24,3018,0.0,off_quarter_hour_grid,2017
2017-04-22 20:15:24,3018,0.0,off_quarter_hour_grid,2017
2017-04-22 20:15:24,3022,100995.305,off_quarter_hour_grid,2017
2017-04-22 03:00:24,3015,0.0,off_quarter_hour_grid,2017
2017-04-22 20:15:24,3015,0.0,off_quarter_hour_grid,2017
2017-04-22 03:00:24,3022,100995.227,off_quarter_hour_grid,2017
2017-04-23 20:15:24,3015,0.0,off_quarter_hour_grid,2017
2017-04-23 20:15:24,3018,0.0,off_quarter_hour_grid,2017
2017-04-23 20:15:24,3022,101035.648,off_quarter_hour_grid,2017
2017-04-24 20:23:03,3018,0.436,off_quarter_hour_grid,2017
2017-04-25 20:15:24,3018,0.0,off_quarter_hour_grid,2017
2017-04-25 20:15:24,3022,101167.469,off_quarter_hour_grid,2017
2017-04-25 20:15:24,3015,0.0,off_quarter_hour_grid,2017
2017-04-26 20:15:24,3018,0.0,off_quarter_hour_grid,2017
2017-04-26 20:15:24,3022,101181.906,off_quarter_hour_grid,2017
2017-04-26 20:15:24,3015,0.0,off_quarter_hour_grid,2017
2017-04-27 01:30:24,3015,0.0,off_quarter_hour_grid,2017
2017-04-27 01:30:24,3018,2.356,off_quarter_hour_grid,2017
2017-04-27 01:30:24,3022,101181.969,off_quarter_hour_grid,2017
2017-04-27 20:26:58,3018,0.349,off_quarter_hour_grid,2017
2017-04-28 20:15:24,3018,0.0,off_quarter_hour_grid,2017
2017-04-28 20:15:24,3022,101246.148,off_quarter_hour_grid,2017
2017-04-28 20:15:24,3015,0.0,off_quarter_hour_grid,2017
2017-04-29 20:24:33,3022,101270.945,off_quarter_hour_grid,2017
2017-04-29 05:30:24,3015,0.0,off_quarter_hour_grid,2017
2017-04-29 05:30:24,3022,101246.211,off_quarter_hour_grid,2017
2017-04-29 15:23:57,3018,589.741,off_quarter_hour_grid,2017
2017-04-29 05:30:24,3018,30.281,off_quarter_hour_grid,2017
2017-04-29 20:24:33,3015,0.0,off_quarter_hour_grid,2017
2017-04-03 16:15:24,3015,2.28,off_quarter_hour_grid,2017
2017-04-03 16:15:24,3018,289.635,off_quarter_hour_grid,2017
2017-04-03 16:15:24,3022,100405.727,off_quarter_hour_grid,2017
2017-04-30 20:24:37,3022,101340.586,off_quarter_hour_grid,2017
2017-04-30 20:24:37,3015,0.0,off_quarter_hour_grid,2017
2017-04-04 14:45:24,3018,346.706,off_quarter_hour_grid,2017
2017-04-04 14:45:24,3022,100441.547,off_quarter_hour_grid,2017
2017-04-04 14:45:24,3015,3.74,off_quarter_hour_grid,2017
2017-04-04 08:15:24,3018,466.958,off_quarter_hour_grid,2017
2017-04-04 08:15:24,3022,100413.211,off_quarter_hour_grid,2017
2017-04-04 08:15:24,3015,5.04,off_quarter_hour_grid,2017
2017-04-04 20:22:58,3018,1.396,off_quarter_hour_grid,2017
2017-04-06 20:28:31,3018,2.531,off_quarter_hour_grid,2017
2017-04-07 20:15:24,3015,0.02,off_quarter_hour_grid,2017
2017-04-07 20:15:24,3018,0.0,off_quarter_hour_grid,2017
2017-04-07 20:15:24,3022,100511.023,off_quarter_hour_grid,2017
2017-04-08 20:25:29,3018,0.0,off_quarter_hour_grid,2017
2017-04-08 21:29:35,3018,1.658,off_quarter_hour_grid,2017
2017-04-09 20:15:24,3015,0.0,off_quarter_hour_grid,2017
2017-04-09 20:15:24,3018,2.094,off_quarter_hour_grid,2017
2017-04-09 20:15:24,3022,100595.789,off_quarter_hour_grid,2017
2017-05-01 20:15:24,3015,0.0,off_quarter_hour_grid,2017
2017-05-01 20:15:24,3018,0.785,off_quarter_hour_grid,2017
2017-05-01 20:15:24,3022,101356.57,off_quarter_hour_grid,2017
2017-05-10 20:27:01,3018,0.262,off_quarter_hour_grid,2017
2017-05-11 20:24:05,3018,3.403,off_quarter_hour_grid,2017
2017-05-12 20:25:15,3022,101753.023,off_quarter_hour_grid,2017
2017-05-12 20:25:15,3015,0.0,off_quarter_hour_grid,2017
2017-05-13 20:15:24,3015,0.0,off_quarter_hour_grid,2017
2017-05-13 20:15:24,3018,2.094,off_quarter_hour_grid,2017
2017-05-13 20:15:24,3022,101827.305,off_quarter_hour_grid,2017
2017-05-13 04:13:48,3018,11.257,off_quarter_hour_grid,2017
2017-05-14 05:00:24,3018,68.678,off_quarter_hour_grid,2017
2017-05-14 05:00:24,3022,101827.406,off_quarter_hour_grid,2017
2017-05-14 20:30:24,3015,0.0,off_quarter_hour_grid,2017
2017-05-14 05:00:24,3015,0.3,off_quarter_hour_grid,2017
2017-05-14 20:30:24,3018,0.0,off_quarter_hour_grid,2017
2017-05-14 20:30:24,3022,101853.367,off_quarter_hour_grid,2017
2017-05-16 11:30:24,3018,959.922,off_quarter_hour_grid,2017
2017-05-16 11:30:24,3022,101906.891,off_quarter_hour_grid,2017
2017-05-16 20:15:24,3015,0.0,off_quarter_hour_grid,2017
2017-05-16 20:15:24,3018,2.705,off_quarter_hour_grid,2017
2017-05-16 20:15:24,3022,101939.766,off_quarter_hour_grid,2017
2017-05-16 11:30:24,3015,10.04,off_quarter_hour_grid,2017
2017-05-18 20:28:33,3022,102029.164,off_quarter_hour_grid,2017
2017-05-18 20:28:33,3015,0.0,off_quarter_hour_grid,2017
2017-05-19 20:29:05,3018,0.0,off_quarter_hour_grid,2017
2017-05-20 20:27:18,3018,0.0,off_quarter_hour_grid,2017
2017-05-21 20:15:24,3015,0.02,off_quarter_hour_grid,2017
2017-05-21 20:15:24,3018,0.0,off_quarter_hour_grid,2017
2017-05-21 20:15:24,3022,102225.406,off_quarter_hour_grid,2017
2017-05-22 15:15:30,3018,214.237,off_quarter_hour_grid,2017
2017-05-22 15:15:30,3022,102264.289,off_quarter_hour_grid,2017
2017-05-22 15:15:30,3015,2.04,off_quarter_hour_grid,2017
2017-05-23 20:15:24,3015,0.0,off_quarter_hour_grid,2017
2017-05-23 09:00:24,3018,1140.562,off_quarter_hour_grid,2017
2017-05-23 09:00:24,3022,102279.289,off_quarter_hour_grid,2017
2017-05-23 20:15:24,3018,2.793,off_quarter_hour_grid,2017
2017-05-23 20:15:24,3022,102309.164,off_quarter_hour_grid,2017
2017-05-23 09:00:24,3015,11.36,off_quarter_hour_grid,2017
2017-05-24 02:30:24,3018,0.0,off_quarter_hour_grid,2017
2017-05-24 02:30:24,3022,102309.227,off_quarter_hour_grid,2017
2017-05-24 02:30:24,3015,0.0,off_quarter_hour_grid,2017
2017-05-24 20:15:24,3015,0.0,off_quarter_hour_grid,2017
2017-05-24 20:15:24,3018,0.0,off_quarter_hour_grid,2017
2017-05-24 20:15:24,3022,102363.625,off_quarter_hour_grid,2017
2017-05-25 08:00:24,3015,4.38,off_quarter_hour_grid,2017
2017-05-25 20:23:41,3018,2.182,off_quarter_hour_grid,2017
2017-05-25 08:00:24,3018,430.569,off_quarter_hour_grid,2017
2017-05-25 08:00:24,3022,102373.57,off_quarter_hour_grid,2017
2017-05-26 20:15:24,3015,0.0,off_quarter_hour_grid,2017
2017-05-26 20:15:24,3018,0.524,off_quarter_hour_grid,2017
2017-05-26 20:15:24,3022,102429.766,off_quarter_hour_grid,2017
