site,scenario,period,method,horizon,n,nwis,nmae,coverage50,coverage80,coverage90,nwidth90,events
colorado,clean,validation,physical_recovery,1,1921,0.035818371191687716,0.05691254826377017,0.5101509630400833,0.8183237896928683,0.9151483602290473,0.30458313401075376,0
colorado,clean,validation,physical_recovery,2,1921,0.04814319404495574,0.08231115894614606,0.5184799583550235,0.8276939094221759,0.9156689224362311,0.3949996931006252,0
colorado,clean,validation,physical_recovery,3,1921,0.055068767861223195,0.09753218831480309,0.5231650182196772,0.836022904737116,0.91827173347215,0.4235512218831344,0
colorado,clean,validation,physical_recovery,4,1921,0.058787249829489845,0.10697177935935805,0.510671525247267,0.829776158250911,0.91827173347215,0.4375042942368775,0
colorado,clean,validation,raw,1,1921,0.03629828828718981,0.05691254826377017,0.4148880791254555,0.6913066111400312,0.842790213430505,0.2790217120890378,0
colorado,clean,validation,raw,2,1921,0.04885927761346185,0.08231115894614606,0.3722019781363873,0.6793336803748048,0.818844351900052,0.36742984344686846,0
colorado,clean,validation,raw,3,1921,0.05613410021782662,0.09753218831480309,0.35658511192087455,0.661634565330557,0.8115564809994794,0.38758289694588643,0
colorado,clean,validation,raw,4,1921,0.06010360446419801,0.10697177935935805,0.36647579385736595,0.6600728787090058,0.7969807391983342,0.39730640911751586,0
colorado,clean,validation,recency,1,1921,0.03593857401023993,0.05691254826377017,0.5127537740760021,0.812597605413847,0.9094221759500261,0.30083761974681694,0
colorado,clean,validation,recency,2,1921,0.048323710570275576,0.08231115894614606,0.5163977095262884,0.8105153565851119,0.907339927121291,0.39181019468386097,0
colorado,clean,validation,recency,3,1921,0.05531282479053998,0.09753218831480309,0.5262883914627798,0.8183237896928683,0.9130661114003124,0.4205783736170865,0
colorado,clean,validation,recency,4,1921,0.05909170069225821,0.10697177935935805,0.5153565851119208,0.8152004164497657,0.9094221759500261,0.4335928360112684,0
colorado,clean,validation,rolling,1,1921,0.035939320545629865,0.05691254826377017,0.5190005205622071,0.8157209786569495,0.9130661114003124,0.30175965513691005,0
colorado,clean,validation,rolling,2,1921,0.048311459799871476,0.08231115894614606,0.5257678292555961,0.818844351900052,0.9094221759500261,0.3928925973408515,0
colorado,clean,validation,rolling,3,1921,0.05529390556270298,0.09753218831480309,0.5320145757418011,0.8240499739718896,0.9177511712649662,0.42272631007257366,0
