phase,event_id,difference,contrast,site
recovery_0_6,41,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_0_6,42,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_0_6,45,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_0_6,46,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_0_6,47,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_0_6,48,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_0_6,49,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_0_6,50,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_0_6,51,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_6_24,26,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_6_24,27,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_6_24,28,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_6_24,29,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_6_24,30,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_6_24,31,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_6_24,32,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_6_24,33,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_6_24,34,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_6_24,35,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_6_24,36,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_6_24,37,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_6_24,38,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_6_24,39,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_6_24,40,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_6_24,41,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_6_24,42,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_6_24,43,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_6_24,44,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_6_24,45,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_6_24,46,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_6_24,47,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_6_24,48,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_6_24,49,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_6_24,50,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_6_24,51,0.0,joint_none_minus_immediate__geometric_persistence,colorado
