site,case_id,case_group,phase,method,n,fallback_fraction,global_fallback_fraction,mean_pool,mean_effective_n,mean_score_age_h,nesting_repaired_fraction
nist,pv_only,primary,normal,rolling,12416,0.0,0.0,363.20207796391753,363.20207796391753,4.813305412371134,0.21190399484536082
nist,pv_only,primary,partial_restoration,aci_bounded,1191,0.0,0.0,355.48026868178,355.48026868178,13.932829554995802,0.20486985726280438
nist,pv_only,primary,partial_restoration,mask50,1191,0.0,0.5138539042821159,355.48026868178,248.14047312665275,13.932829554995802,0.19815281276238456
nist,pv_only,primary,partial_restoration,mi_recency,1191,0.0,0.0,355.48026868178,263.77766890485015,13.932829554995802,0.37531486146095716
nist,pv_only,primary,partial_restoration,physical,1191,0.0,0.0,355.48026868178,192.29450672056578,13.932829554995802,0.21998320738874896
nist,pv_only,primary,partial_restoration,physical_availability,1191,0.0,0.14441645675902604,355.48026868178,156.78586029621061,13.932829554995802,0.2225020990764064
nist,pv_only,primary,partial_restoration,physical_recovery,1191,0.0,0.27120067170445006,355.48026868178,163.8369299340405,13.932829554995802,0.2225020990764064
nist,pv_only,primary,partial_restoration,recency,1191,0.0,0.0,355.48026868178,263.77766890485015,13.932829554995802,0.1998320738874895
nist,pv_only,primary,partial_restoration,rolling,1191,0.0,0.0,355.48026868178,355.48026868178,13.932829554995802,0.20067170445004198
nist,pv_only,primary,recovery_0_6,aci_bounded,518,0.0,0.0,370.2316602316602,370.2316602316602,5.111969111969112,0.2084942084942085
nist,pv_only,primary,recovery_0_6,mask50,518,0.0,0.13513513513513514,370.2316602316602,233.26534324258878,5.111969111969112,0.22393822393822393
nist,pv_only,primary,recovery_0_6,mi_recency,518,0.0,0.0,370.2316602316602,274.0292465738281,5.111969111969112,0.34555984555984554
nist,pv_only,primary,recovery_0_6,physical,518,0.0,0.0,370.2316602316602,199.66298301557828,5.111969111969112,0.21428571428571427
nist,pv_only,primary,recovery_0_6,physical_availability,518,0.0,0.0,370.2316602316602,149.06268280802004,5.111969111969112,0.22972972972972974
nist,pv_only,primary,recovery_0_6,physical_recovery,518,0.0,0.13127413127413126,370.2316602316602,157.6473055061155,5.111969111969112,0.22586872586872586
nist,pv_only,primary,recovery_0_6,recency,518,0.0,0.0,370.2316602316602,274.0292465738281,5.111969111969112,0.22393822393822393
nist,pv_only,primary,recovery_0_6,rolling,518,0.0,0.0,370.2316602316602,370.2316602316602,5.111969111969112,0.19111969111969113
nist,pv_only,primary,recovery_6_24,aci_bounded,1787,0.0,0.0,361.56855064353664,361.56855064353664,4.561835478455512,0.20928931169557918
nist,pv_only,primary,recovery_6_24,mask50,1787,0.0,0.07610520425293789,361.56855064353664,219.13083234536913,4.561835478455512,0.22104085058757694
nist,pv_only,primary,recovery_6_24,mi_recency,1787,0.0,0.0,361.56855064353664,267.0236987779097,4.561835478455512,0.33575825405707893
nist,pv_only,primary,recovery_6_24,physical,1787,0.0,0.0,361.56855064353664,195.02189509650321,4.561835478455512,0.22048125349748182
nist,pv_only,primary,recovery_6_24,physical_availability,1787,0.0,0.0,361.56855064353664,152.73102566098518,4.561835478455512,0.251259093452714
nist,pv_only,primary,recovery_6_24,physical_recovery,1787,0.0,0.007274762171236709,361.56855064353664,142.61223689200378,4.561835478455512,0.2451035254616676
nist,pv_only,primary,recovery_6_24,recency,1787,0.0,0.0,361.56855064353664,267.0236987779097,4.561835478455512,0.21264689423614996
nist,pv_only,primary,recovery_6_24,rolling,1787,0.0,0.0,361.56855064353664,361.56855064353664,4.561835478455512,0.19809736989367654
nist,irradiance_only,primary,normal,aci_bounded,12416,0.0,0.0,363.20207796391753,363.20207796391753,4.813305412371134,0.21665592783505155
nist,irradiance_only,primary,normal,mask50,12416,0.0,0.07514497422680412,363.20207796391753,221.07492435159975,4.813305412371134,0.22728737113402062
nist,irradiance_only,primary,normal,mi_recency,12416,0.0,0.0,363.20207796391753,268.4589006947524,4.813305412371134,0.35027384020618557
nist,irradiance_only,primary,normal,physical,12416,0.0,0.0,363.20207796391753,192.24604985488912,4.813305412371134,0.23147551546391754
nist,irradiance_only,primary,normal,physical_availability,12416,0.0,0.00273840206185567,363.20207796391753,150.57158497015251,4.813305412371134,0.24452319587628865
nist,irradiance_only,primary,normal,physical_recovery,12416,0.0,0.004107603092783505,363.20207796391753,144.96546273519806,4.813305412371134,0.24701997422680413
nist,irradiance_only,primary,normal,recency,12416,0.0,0.0,363.20207796391753,268.4589006947524,4.813305412371134,0.21770296391752578
nist,irradiance_only,primary,normal,rolling,12416,0.0,0.0,363.20207796391753,363.20207796391753,4.813305412371134,0.2107764175257732
nist,irradiance_only,primary,partial_restoration,aci_bounded,1191,0.0,0.0,358.8497061293031,358.8497061293031,4.558354324097397,0.21662468513853905
nist,irradiance_only,primary,partial_restoration,mask50,1191,0.0,0.5138539042821159,358.8497061293031,249.26984557897077,4.558354324097397,0.2141057934508816
