site,case_id,case_group,horizon,n,events,days,population,endpoint,low_event_support,low_case_support
nist,stale_transport,sensitivity,2,300,46,48,recorded_ac,outage,False,False
nist,stale_transport,sensitivity,3,297,46,46,recorded_ac,outage,False,False
nist,stale_transport,sensitivity,4,295,45,46,recorded_ac,outage,False,False
nist,stale_transport,sensitivity,1,129,35,37,recorded_ac,recovery_0_6,False,True
nist,stale_transport,sensitivity,2,127,34,34,recorded_ac,recovery_0_6,False,True
nist,stale_transport,sensitivity,3,129,34,34,recorded_ac,recovery_0_6,False,True
nist,stale_transport,sensitivity,4,133,31,31,recorded_ac,recovery_0_6,False,True
nist,stale_transport,sensitivity,1,447,47,56,recorded_ac,recovery_6_24,False,False
nist,stale_transport,sensitivity,2,449,47,58,recorded_ac,recovery_6_24,False,False
nist,stale_transport,sensitivity,3,447,47,59,recorded_ac,recovery_6_24,False,False
nist,stale_transport,sensitivity,4,444,47,59,recorded_ac,recovery_6_24,False,False
nist,stale_transport,sensitivity,1,576,47,70,recorded_ac,recovery,False,False
nist,stale_transport,sensitivity,2,576,47,69,recorded_ac,recovery,False,False
nist,stale_transport,sensitivity,3,576,47,68,recorded_ac,recovery,False,False
nist,stale_transport,sensitivity,4,577,47,66,recorded_ac,recovery,False,False
nist,stale_transport,sensitivity,1,875,48,95,recorded_ac,failure_recovery,False,False
nist,stale_transport,sensitivity,2,876,48,95,recorded_ac,failure_recovery,False,False
nist,stale_transport,sensitivity,3,873,48,93,recorded_ac,failure_recovery,False,False
nist,stale_transport,sensitivity,4,872,48,93,recorded_ac,failure_recovery,False,False
nist,stale_transport,sensitivity,1,3978,48,332,recorded_ac,all,False,False
nist,stale_transport,sensitivity,2,3978,48,332,recorded_ac,all,False,False
nist,stale_transport,sensitivity,3,3978,48,332,recorded_ac,all,False,False
nist,stale_transport,sensitivity,4,3978,48,332,recorded_ac,all,False,False
nist,stale_transport,sensitivity,1,299,46,49,exclude_bright_zero,outage,False,False
nist,stale_transport,sensitivity,2,300,46,48,exclude_bright_zero,outage,False,False
nist,stale_transport,sensitivity,3,297,46,46,exclude_bright_zero,outage,False,False
nist,stale_transport,sensitivity,4,295,45,46,exclude_bright_zero,outage,False,False
nist,stale_transport,sensitivity,1,129,35,37,exclude_bright_zero,recovery_0_6,False,True
nist,stale_transport,sensitivity,2,127,34,34,exclude_bright_zero,recovery_0_6,False,True
nist,stale_transport,sensitivity,3,129,34,34,exclude_bright_zero,recovery_0_6,False,True
nist,stale_transport,sensitivity,4,133,31,31,exclude_bright_zero,recovery_0_6,False,True
nist,stale_transport,sensitivity,1,447,47,56,exclude_bright_zero,recovery_6_24,False,False
nist,stale_transport,sensitivity,2,449,47,58,exclude_bright_zero,recovery_6_24,False,False
nist,stale_transport,sensitivity,3,447,47,59,exclude_bright_zero,recovery_6_24,False,False
nist,stale_transport,sensitivity,4,444,47,59,exclude_bright_zero,recovery_6_24,False,False
nist,stale_transport,sensitivity,1,576,47,70,exclude_bright_zero,recovery,False,False
nist,stale_transport,sensitivity,2,576,47,69,exclude_bright_zero,recovery,False,False
nist,stale_transport,sensitivity,3,576,47,68,exclude_bright_zero,recovery,False,False
nist,stale_transport,sensitivity,4,577,47,66,exclude_bright_zero,recovery,False,False
